0.00569492-0.249829j, 0.00571599-0.249778j, 0.00571599-0.249778j, 0.00569492-0.249829j, 0.00571599-0.249778j, 0.00574127-0.249715j, 0.00574127-0.249715j, 0.00571599-0.249778j, 0.00571599-0.249778j, 0.00574127-0.249715j, 0.00574127-0.249715j, 0.00571599-0.249778j, 0.00569492-0.249829j, 0.00571599-0.249778j, 0.00571599-0.249778j, 0.00569492-0.249829j
-0.0294049-0.248125j, -0.0293758-0.248062j, -0.0293758-0.248062j, -0.0294049-0.248125j, -0.0293758-0.248062j, -0.0293407-0.247986j, -0.0293407-0.247986j, -0.0293758-0.248062j, -0.0293758-0.248062j, -0.0293407-0.247986j, -0.0293407-0.247986j, -0.0293758-0.248062j, -0.0294049-0.248125j, -0.0293758-0.248062j, -0.0293758-0.248062j, -0.0294049-0.248125j
-0.0639182-0.241509j, -0.0638794-0.241434j, -0.0638794-0.241434j, -0.0639182-0.241509j, -0.0638794-0.241434j, -0.0638326-0.241344j, -0.0638326-0.241344j, -0.0638794-0.241434j, -0.0638794-0.241434j, -0.0638326-0.241344j, -0.0638326-0.241344j, -0.0638794-0.241434j, -0.0639182-0.241509j, -0.0638794-0.241434j, -0.0638794-0.241434j, -0.0639182-0.241509j
-0.0971619-0.230114j, -0.0971117-0.230028j, -0.0971117-0.230028j, -0.0971619-0.230114j, -0.0971117-0.230028j, -0.0970514-0.229925j, -0.0970514-0.229925j, -0.0971117-0.230028j, -0.0971117-0.230028j, -0.0970514-0.229925j, -0.0970514-0.229925j, -0.0971117-0.230028j, -0.0971619-0.230114j, -0.0971117-0.230028j, -0.0971117-0.230028j, -0.0971619-0.230114j
-0.128478-0.214164j, -0.128415-0.214068j, -0.128415-0.214068j, -0.128478-0.214164j, -0.128415-0.214068j, -0.128339-0.213955j, -0.128339-0.213955j, -0.128415-0.214068j, -0.128415-0.214068j, -0.128339-0.213955j, -0.128339-0.213955j, -0.128415-0.214068j, -0.128478-0.214164j, -0.128415-0.214068j, -0.128415-0.214068j, -0.128478-0.214164j
-0.157247-0.193976j, -0.15717-0.193871j, -0.15717-0.193871j, -0.157247-0.193976j, -0.15717-0.193871j, -0.157077-0.193747j, -0.157077-0.193747j, -0.15717-0.193871j, -0.15717-0.193871j, -0.157077-0.193747j, -0.157077-0.193747j, -0.15717-0.193871j, -0.157247-0.193976j, -0.15717-0.193871j, -0.15717-0.193871j, -0.157247-0.193976j
-0.182899-0.16995j, -0.182807-0.169836j, -0.182807-0.169836j, -0.182899-0.16995j, -0.182807-0.169836j, -0.182696-0.169703j, -0.182696-0.169703j, -0.182807-0.169836j, -0.182807-0.169836j, -0.182696-0.169703j, -0.182696-0.169703j, -0.182807-0.169836j, -0.182899-0.16995j, -0.182807-0.169836j, -0.182807-0.169836j, -0.182899-0.16995j
-0.204927-0.142561j, -0.204818-0.14244j, -0.204818-0.14244j, -0.204927-0.142561j, -0.204818-0.14244j, -0.204688-0.142299j, -0.204688-0.142299j, -0.204818-0.14244j, -0.204818-0.14244j, -0.204688-0.142299j, -0.204688-0.142299j, -0.204818-0.14244j, -0.204927-0.142561j, -0.204818-0.14244j, -0.204818-0.14244j, -0.204927-0.142561j
-0.222895-0.112351j, -0.222769-0.112224j, -0.222769-0.112224j, -0.222895-0.112351j, -0.222769-0.112224j, -0.222618-0.112075j, -0.222618-0.112075j, -0.222769-0.112224j, -0.222769-0.112224j, -0.222618-0.112075j, -0.222618-0.112075j, -0.222769-0.112224j, -0.222895-0.112351j, -0.222769-0.112224j, -0.222769-0.112224j, -0.222895-0.112351j
-0.236448-0.0799192j, -0.236303-0.0797886j, -0.236303-0.0797886j, -0.236448-0.0799192j, -0.236303-0.0797886j, -0.236131-0.0796351j, -0.236131-0.0796351j, -0.236303-0.0797886j, -0.236303-0.0797886j, -0.236131-0.0796351j, -0.236131-0.0796351j, -0.236303-0.0797886j, -0.236448-0.0799192j, -0.236303-0.0797886j, -0.236303-0.0797886j, -0.236448-0.0799192j
-0.245317-0.0459064j, -0.245153-0.0457747j, -0.245153-0.0457747j, -0.245317-0.0459064j, -0.245153-0.0457747j, -0.24496-0.0456208j, -0.24496-0.0456208j, -0.245153-0.0457747j, -0.245153-0.0457747j, -0.24496-0.0456208j, -0.24496-0.0456208j, -0.245153-0.0457747j, -0.245317-0.0459064j, -0.245153-0.0457747j, -0.245153-0.0457747j, -0.245317-0.0459064j
-0.249327-0.0109859j, -0.249145-0.0108553j, -0.249145-0.0108553j, -0.249327-0.0109859j, -0.249145-0.0108553j, -0.24893-0.010703j, -0.24893-0.010703j, -0.249145-0.0108553j, -0.249145-0.0108553j, -0.24893-0.010703j, -0.24893-0.010703j, -0.249145-0.0108553j, -0.249327-0.0109859j, -0.249145-0.0108553j, -0.249145-0.0108553j, -0.249327-0.0109859j
-0.248398+0.0241517j, -0.248198+0.024279j, -0.248198+0.024279j, -0.248398+0.0241517j, -0.248198+0.024279j, -0.247962+0.0244277j, -0.247962+0.0244277j, -0.248198+0.024279j, -0.248198+0.024279j, -0.247962+0.0244277j, -0.247962+0.0244277j, -0.248198+0.024279j, -0.248398+0.0241517j, -0.248198+0.024279j, -0.248198+0.024279j, -0.248398+0.0241517j
-0.24255+0.0588102j, -0.242333+0.0589314j, -0.242333+0.0589314j, -0.24255+0.0588102j, -0.242333+0.0589314j, -0.242076+0.059073j, -0.242076+0.059073j, -0.242333+0.0589314j, -0.242333+0.0589314j, -0.242076+0.059073j, -0.242076+0.059073j, -0.242333+0.0589314j, -0.24255+0.0588102j, -0.242333+0.0589314j, -0.242333+0.0589314j, -0.24255+0.0588102j
-0.231898+0.0923035j, -0.231664+0.0924153j, -0.231664+0.0924153j, -0.231898+0.0923035j, -0.231664+0.0924153j, -0.231389+0.0925457j, -0.231389+0.0925457j, -0.231664+0.0924153j, -0.231664+0.0924153j, -0.231389+0.0925457j, -0.231389+0.0925457j, -0.231664+0.0924153j, -0.231898+0.0923035j, -0.231664+0.0924153j, -0.231664+0.0924153j, -0.231898+0.0923035j
-0.216653+0.123969j, -0.216404+0.124069j, -0.216404+0.124069j, -0.216653+0.123969j, -0.216404+0.124069j, -0.216112+0.124185j, -0.216112+0.124185j, -0.216404+0.124069j, -0.216404+0.124069j, -0.216112+0.124185j, -0.216112+0.124185j, -0.216404+0.124069j, -0.216653+0.123969j, -0.216404+0.124069j, -0.216404+0.124069j, -0.216653+0.123969j
-0.197117+0.15318j, -0.196856+0.153265j, -0.196856+0.153265j, -0.197117+0.15318j, -0.196856+0.153265j, -0.196547+0.153364j, -0.196547+0.153364j, -0.196856+0.153265j, -0.196856+0.153265j, -0.196547+0.153364j, -0.196547+0.153364j, -0.196856+0.153265j, -0.197117+0.15318j, -0.196856+0.153265j, -0.196856+0.153265j, -0.197117+0.15318j
-0.173677+0.17936j, -0.173404+0.179427j, -0.173404+0.179427j, -0.173677+0.17936j, -0.173404+0.179427j, -0.173084+0.179505j, -0.173084+0.179505j, -0.173404+0.179427j, -0.173404+0.179427j, -0.173084+0.179505j, -0.173084+0.179505j, -0.173404+0.179427j, -0.173677+0.17936j, -0.173404+0.179427j, -0.173404+0.179427j, -0.173677+0.17936j
-0.146796+0.201989j, -0.146516+0.202036j, -0.146516+0.202036j, -0.146796+0.201989j, -0.146516+0.202036j, -0.146186+0.202091j, -0.146186+0.202091j, -0.146516+0.202036j, -0.146516+0.202036j, -0.146186+0.202091j, -0.146186+0.202091j, -0.146516+0.202036j, -0.146796+0.201989j, -0.146516+0.202036j, -0.146516+0.202036j, -0.146796+0.201989j
-0.117007+0.220621j, -0.116721+0.220646j, -0.116721+0.220646j, -0.117007+0.220621j, -0.116721+0.220646j, -0.116386+0.220674j, -0.116386+0.220674j, -0.116721+0.220646j, -0.116721+0.220646j, -0.116386+0.220674j, -0.116386+0.220674j, -0.116721+0.220646j, -0.117007+0.220621j, -0.116721+0.220646j, -0.116721+0.220646j, -0.117007+0.220621j
-0.0848993+0.234884j, -0.0846119+0.234885j, -0.0846119+0.234885j, -0.0848993+0.234884j, -0.0846119+0.234885j, -0.0842741+0.234885j, -0.0842741+0.234885j, -0.0846119+0.234885j, -0.0846119+0.234885j, -0.0842741+0.234885j, -0.0842741+0.234885j, -0.0846119+0.234885j, -0.0848993+0.234884j, -0.0846119+0.234885j, -0.0846119+0.234885j, -0.0848993+0.234884j
-0.0511084+0.244499j, -0.0508227+0.244474j, -0.0508227+0.244474j, -0.0511084+0.244499j, -0.0508227+0.244474j, -0.050487+0.244444j, -0.050487+0.244444j, -0.0508227+0.244474j, -0.0508227+0.244474j, -0.050487+0.244444j, -0.050487+0.244444j, -0.0508227+0.244474j, -0.0511084+0.244499j, -0.0508227+0.244474j, -0.0508227+0.244474j, -0.0511084+0.244499j
-0.0163031+0.249276j, -0.0160228+0.249224j, -0.0160228+0.249224j, -0.0163031+0.249276j, -0.0160228+0.249224j, -0.0156935+0.249163j, -0.0156935+0.249163j, -0.0160228+0.249224j, -0.0160228+0.249224j, -0.0156935+0.249163j, -0.0156935+0.249163j, -0.0160228+0.249224j, -0.0163031+0.249276j, -0.0160228+0.249224j, -0.0160228+0.249224j, -0.0163031+0.249276j
0.0188278+0.249119j, 0.0190989+0.24904j, 0.0190989+0.24904j, 0.0188278+0.249119j, 0.0190989+0.24904j, 0.0194174+0.248948j, 0.0194174+0.248948j, 0.0190989+0.24904j, 0.0190989+0.24904j, 0.0194174+0.248948j, 0.0194174+0.248948j, 0.0190989+0.24904j, 0.0188278+0.249119j, 0.0190989+0.24904j, 0.0190989+0.24904j, 0.0188278+0.249119j
0.053589+0.244032j, 0.0538471+0.243926j, 0.0538471+0.243926j, 0.053589+0.244032j, 0.0538471+0.243926j, 0.0541503+0.243802j, 0.0541503+0.243802j, 0.0538471+0.243926j, 0.0538471+0.243926j, 0.0541503+0.243802j, 0.0541503+0.243802j, 0.0538471+0.243926j, 0.053589+0.244032j, 0.0538471+0.243926j, 0.0538471+0.243926j, 0.053589+0.244032j
0.0872926+0.234115j, 0.0875339+0.233983j, 0.0875339+0.233983j, 0.0872926+0.234115j, 0.0875339+0.233983j, 0.0878174+0.233828j, 0.0878174+0.233828j, 0.0875339+0.233983j, 0.0875339+0.233983j, 0.0878174+0.233828j, 0.0878174+0.233828j, 0.0875339+0.233983j, 0.0872926+0.234115j, 0.0875339+0.233983j, 0.0875339+0.233983j, 0.0872926+0.234115j
0.119272+0.219565j, 0.119492+0.219408j, 0.119492+0.219408j, 0.119272+0.219565j, 0.119492+0.219408j, 0.119752+0.219223j, 0.119752+0.219223j, 0.119492+0.219408j, 0.119492+0.219408j, 0.119752+0.219223j, 0.119752+0.219223j, 0.119492+0.219408j, 0.119272+0.219565j, 0.119492+0.219408j, 0.119492+0.219408j, 0.119272+0.219565j
0.148893+0.200671j, 0.14909+0.20049j, 0.14909+0.20049j, 0.148893+0.200671j, 0.14909+0.20049j, 0.149322+0.200278j, 0.149322+0.200278j, 0.14909+0.20049j, 0.14909+0.20049j, 0.149322+0.200278j, 0.149322+0.200278j, 0.14909+0.20049j, 0.148893+0.200671j, 0.14909+0.20049j, 0.14909+0.20049j, 0.148893+0.200671j
0.175571+0.177805j, 0.175741+0.177603j, 0.175741+0.177603j, 0.175571+0.177805j, 0.175741+0.177603j, 0.175941+0.177367j, 0.175941+0.177367j, 0.175741+0.177603j, 0.175741+0.177603j, 0.175941+0.177367j, 0.175941+0.177367j, 0.175741+0.177603j, 0.175571+0.177805j, 0.175741+0.177603j, 0.175741+0.177603j, 0.175571+0.177805j
0.198777+0.151422j, 0.198917+0.151202j, 0.198917+0.151202j, 0.198777+0.151422j, 0.198917+0.151202j, 0.199083+0.150945j, 0.199083+0.150945j, 0.198917+0.151202j, 0.198918+0.151202j, 0.199083+0.150945j, 0.199083+0.150945j, 0.198917+0.151202j, 0.198777+0.151422j, 0.198917+0.151202j, 0.198918+0.151202j, 0.198777+0.151422j
0.218053+0.122042j, 0.218161+0.121808j, 0.218161+0.121808j, 0.218053+0.122042j, 0.218161+0.121808j, 0.218289+0.121534j, 0.218289+0.121534j, 0.218161+0.121808j, 0.218161+0.121808j, 0.218289+0.121534j, 0.218289+0.121534j, 0.218161+0.121808j, 0.218053+0.122042j, 0.218161+0.121808j, 0.218161+0.121808j, 0.218053+0.122042j
0.233017+0.0902476j, 0.233091+0.0900027j, 0.233091+0.0900027j, 0.233017+0.0902476j, 0.233091+0.0900027j, 0.233179+0.089716j, 0.233179+0.089716j, 0.233091+0.0900027j, 0.233091+0.0900027j, 0.233179+0.089716j, 0.233179+0.089716j, 0.233091+0.0900027j, 0.233017+0.0902476j, 0.233091+0.0900027j, 0.233091+0.0900027j, 0.233017+0.0902476j
0.243372+0.0566681j, 0.243412+0.0564171j, 0.243412+0.0564171j, 0.243372+0.0566681j, 0.243412+0.0564171j, 0.243459+0.0561232j, 0.243459+0.0561232j, 0.243412+0.0564171j, 0.243412+0.0564171j, 0.243459+0.0561232j, 0.243459+0.0561232j, 0.243412+0.0564171j, 0.243372+0.0566681j, 0.243412+0.0564171j, 0.243412+0.0564171j, 0.243372+0.0566681j
0.248915+0.0219684j, 0.248919+0.0217161j, 0.248919+0.0217161j, 0.248915+0.0219684j, 0.248919+0.0217161j, 0.248924+0.0214207j, 0.248924+0.0214207j, 0.248919+0.0217161j, 0.248919+0.0217161j, 0.248924+0.0214207j, 0.248924+0.0214207j, 0.248919+0.0217161j, 0.248915+0.0219684j, 0.248919+0.0217161j, 0.248919+0.0217161j, 0.248915+0.0219684j
0.249535-0.0131653j, 0.249504-0.0134139j, 0.249504-0.0134139j, 0.249535-0.0131653j, 0.249504-0.0134139j, 0.249468-0.013705j, 0.249468-0.013705j, 0.249504-0.0134139j, 0.249504-0.0134139j, 0.249468-0.013705j, 0.249468-0.013705j, 0.249504-0.0134139j, 0.249535-0.0131653j, 0.249504-0.0134139j, 0.249504-0.0134139j, 0.249535-0.0131653j
0.245221-0.0480378j, 0.245155-0.0482777j, 0.245155-0.0482777j, 0.245221-0.0480378j, 0.245155-0.0482777j, 0.245079-0.0485587j, 0.245079-0.0485587j, 0.245155-0.0482777j, 0.245155-0.0482777j, 0.245079-0.0485587j, 0.245079-0.0485587j, 0.245155-0.0482777j, 0.245221-0.0480378j, 0.245155-0.0482777j, 0.245155-0.0482777j, 0.245221-0.0480378j
0.236057-0.0819586j, 0.235959-0.0821847j, 0.235959-0.0821847j, 0.236057-0.0819586j, 0.235959-0.0821847j, 0.235844-0.0824495j, 0.235844-0.0824495j, 0.235959-0.0821847j, 0.235959-0.0821847j, 0.235844-0.0824495j, 0.235844-0.0824495j, 0.235959-0.0821847j, 0.236057-0.0819586j, 0.235959-0.0821847j, 0.235959-0.0821847j, 0.236057-0.0819586j
0.222226-0.114257j, 0.222097-0.114464j, 0.222097-0.114464j, 0.222226-0.114257j, 0.222097-0.114464j, 0.221947-0.114707j, 0.221947-0.114707j, 0.222097-0.114464j, 0.222097-0.114464j, 0.221947-0.114707j, 0.221947-0.114707j, 0.222097-0.114464j, 0.222226-0.114257j, 0.222097-0.114464j, 0.222097-0.114464j, 0.222226-0.114257j
0.204001-0.144293j, 0.203845-0.144476j, 0.203845-0.144476j, 0.204001-0.144293j, 0.203845-0.144476j, 0.203662-0.144691j, 0.203662-0.144691j, 0.203845-0.144476j, 0.203845-0.144476j, 0.203662-0.144691j, 0.203662-0.144691j, 0.203845-0.144476j, 0.204001-0.144293j, 0.203845-0.144476j, 0.203845-0.144476j, 0.204001-0.144293j
0.181743-0.171472j, 0.181563-0.171627j, 0.181563-0.171627j, 0.181743-0.171472j, 0.181563-0.171627j, 0.181352-0.171808j, 0.181352-0.171808j, 0.181563-0.171627j, 0.181563-0.171627j, 0.181352-0.171808j, 0.181352-0.171808j, 0.181563-0.171627j, 0.181743-0.171472j, 0.181563-0.171627j, 0.181563-0.171627j, 0.181743-0.171472j
0.155893-0.195257j, 0.155693-0.195379j, 0.155693-0.195379j, 0.155893-0.195257j, 0.155693-0.195379j, 0.15546-0.195522j, 0.15546-0.195522j, 0.155693-0.195379j, 0.155693-0.195379j, 0.15546-0.195522j, 0.15546-0.195522j, 0.155693-0.195379j, 0.155893-0.195257j, 0.155693-0.195379j, 0.155693-0.195379j, 0.155893-0.195257j
0.126962-0.215177j, 0.126748-0.215263j, 0.126748-0.215263j, 0.126962-0.215177j, 0.126748-0.215263j, 0.126497-0.215365j, 0.126497-0.215365j, 0.126748-0.215263j, 0.126748-0.215263j, 0.126497-0.215365j, 0.126497-0.215365j, 0.126748-0.215263j, 0.126962-0.215177j, 0.126748-0.215263j, 0.126748-0.215263j, 0.126962-0.215177j
0.0955232-0.230839j, 0.0952993-0.230886j, 0.0952993-0.230886j, 0.0955232-0.230839j, 0.0952993-0.230886j, 0.0950375-0.230941j, 0.0950375-0.230941j, 0.0952993-0.230886j, 0.0952992-0.230886j, 0.0950375-0.230941j, 0.0950375-0.230941j, 0.0952993-0.230886j, 0.0955232-0.230839j, 0.0952993-0.230886j, 0.0952992-0.230886j, 0.0955232-0.230839j
0.0621985-0.241931j, 0.0619709-0.241937j, 0.0619709-0.241937j, 0.0621985-0.241931j, 0.0619709-0.241937j, 0.0617047-0.241943j, 0.0617047-0.241943j, 0.0619709-0.241937j, 0.0619708-0.241937j, 0.0617047-0.241943j, 0.0617047-0.241943j, 0.0619709-0.241937j, 0.0621985-0.241931j, 0.0619709-0.241937j, 0.0619708-0.241937j, 0.0621985-0.241931j
0.0276475-0.248235j, 0.0274222-0.248197j, 0.0274222-0.248197j, 0.0276475-0.248235j, 0.0274222-0.248197j, 0.0271588-0.248153j, 0.0271588-0.248153j, 0.0274222-0.248197j, 0.0274222-0.248197j, 0.0271588-0.248153j, 0.0271588-0.248153j, 0.0274222-0.248197j, 0.0276475-0.248235j, 0.0274222-0.248197j, 0.0274222-0.248197j, 0.0276475-0.248235j
-0.00744588-0.249627j, -0.00766265-0.249545j, -0.00766265-0.249545j, -0.00744588-0.249627j, -0.00766265-0.249545j, -0.00791619-0.249449j, -0.00791619-0.249449j, -0.00766265-0.249545j, -0.0076627-0.249545j, -0.00791619-0.249449j, -0.00791619-0.249449j, -0.00766265-0.249545j, -0.00744588-0.249627j, -0.00766265-0.249545j, -0.0076627-0.249545j, -0.00744588-0.249627j
-0.0423871-0.246078j, -0.0425892-0.245952j, -0.0425892-0.245952j, -0.0423871-0.246078j, -0.0425892-0.245952j, -0.0428256-0.245804j, -0.0428256-0.245804j, -0.0425892-0.245952j, -0.0425892-0.245952j, -0.0428256-0.245804j, -0.0428256-0.245804j, -0.0425892-0.245952j, -0.0423871-0.246078j, -0.0425892-0.245952j, -0.0425892-0.245952j, -0.0423871-0.246078j
-0.0764847-0.237659j, -0.076666-0.23749j, -0.076666-0.23749j, -0.0764847-0.237659j, -0.076666-0.23749j, -0.0768781-0.237293j, -0.0768781-0.237293j, -0.076666-0.23749j, -0.0766661-0.23749j, -0.0768781-0.237293j, -0.0768781-0.237293j, -0.076666-0.23749j, -0.0764847-0.237659j, -0.076666-0.23749j, -0.0766661-0.23749j, -0.0764847-0.237659j
-0.109064-0.224538j, -0.109219-0.224328j, -0.109219-0.224328j, -0.109064-0.224538j, -0.109219-0.224328j, -0.109399-0.224082j, -0.109399-0.224082j, -0.109219-0.224328j, -0.109219-0.224328j, -0.109399-0.224082j, -0.109399-0.224082j, -0.109219-0.224328j, -0.109064-0.224538j, -0.109219-0.224328j, -0.109219-0.224328j, -0.109064-0.224538j
-0.13948-0.206972j, -0.139602-0.206724j, -0.139602-0.206724j, -0.13948-0.206972j, -0.139602-0.206724j, -0.139745-0.206434j, -0.139745-0.206434j, -0.139602-0.206724j, -0.139602-0.206724j, -0.139745-0.206434j, -0.139745-0.206434j, -0.139602-0.206724j, -0.13948-0.206972j, -0.139602-0.206724j, -0.139602-0.206724j, -0.13948-0.206972j
-0.167131-0.185311j, -0.167216-0.185028j, -0.167216-0.185028j, -0.167131-0.185311j, -0.167216-0.185028j, -0.167315-0.184697j, -0.167315-0.184697j, -0.167216-0.185028j, -0.167216-0.185028j, -0.167315-0.184697j, -0.167315-0.184697j, -0.167216-0.185028j, -0.167131-0.185311j, -0.167216-0.185028j, -0.167216-0.185028j, -0.167131-0.185311j
-0.19147-0.159983j, -0.191513-0.159671j, -0.191513-0.159671j, -0.19147-0.159983j, -0.191513-0.159671j, -0.191563-0.159305j, -0.191563-0.159305j, -0.191513-0.159671j, -0.191513-0.159671j, -0.191563-0.159305j, -0.191563-0.159305j, -0.191513-0.159671j, -0.19147-0.159983j, -0.191513-0.159671j, -0.191513-0.159671j, -0.19147-0.159983j
-0.212015-0.13149j, -0.212012-0.131153j, -0.212012-0.131153j, -0.212015-0.13149j, -0.212012-0.131153j, -0.212009-0.130758j, -0.212009-0.130758j, -0.212012-0.131153j, -0.212012-0.131153j, -0.212009-0.130758j, -0.212009-0.130758j, -0.212012-0.131153j, -0.212015-0.13149j, -0.212012-0.131153j, -0.212012-0.131153j, -0.212015-0.13149j
-0.22836-0.100395j, -0.228308-0.10004j, -0.228308-0.10004j, -0.22836-0.100395j, -0.228308-0.10004j, -0.228248-0.0996231j, -0.228248-0.0996231j, -0.228308-0.10004j, -0.228308-0.10004j, -0.228248-0.0996231j, -0.228248-0.0996231j, -0.228308-0.10004j, -0.22836-0.100395j, -0.228308-0.10004j, -0.228308-0.10004j, -0.22836-0.100395j
-0.240181-0.0673144j, -0.240079-0.0669467j, -0.240079-0.0669467j, -0.240181-0.0673144j, -0.240079-0.0669467j, -0.239958-0.0665158j, -0.239958-0.0665158j, -0.240079-0.0669467j, -0.240079-0.0669466j, -0.239958-0.0665158j, -0.239958-0.0665158j, -0.240079-0.0669467j, -0.240181-0.0673144j, -0.240079-0.0669467j, -0.240079-0.0669466j, -0.240181-0.0673144j
-0.247245-0.0329021j, -0.24709-0.0325293j, -0.24709-0.0325293j, -0.247245-0.0329021j, -0.24709-0.0325293j, -0.246909-0.0320923j, -0.246909-0.0320923j, -0.24709-0.0325293j, -0.24709-0.0325293j, -0.246909-0.0320923j, -0.246909-0.0320923j, -0.24709-0.0325293j, -0.247245-0.0329021j, -0.24709-0.0325293j, -0.24709-0.0325293j, -0.247245-0.0329021j
-0.249412+0.00216031j, -0.249205+0.00253097j, -0.249205+0.00253097j, -0.249412+0.00216031j, -0.249205+0.00253097j, -0.248961+0.00296558j, -0.248961+0.00296558j, -0.249205+0.00253097j, -0.249204+0.00253102j, -0.248961+0.00296558j, -0.248961+0.00296558j, -0.249205+0.00253097j, -0.249412+0.00216031j, -0.249205+0.00253097j, -0.249204+0.00253102j, -0.249412+0.00216031j
-0.246638+0.0371789j, -0.24638+0.03754j, -0.24638+0.03754j, -0.246638+0.0371789j, -0.24638+0.03754j, -0.246076+0.0379635j, -0.246076+0.0379635j, -0.24638+0.03754j, -0.24638+0.03754j, -0.246076+0.0379635j, -0.246076+0.0379635j, -0.24638+0.03754j, -0.246638+0.0371789j, -0.24638+0.03754j, -0.24638+0.03754j, -0.246638+0.0371789j
-0.23898+0.0714607j, -0.238672+0.0718047j, -0.238672+0.0718047j, -0.23898+0.0714607j, -0.238672+0.0718047j, -0.23831+0.0722082j, -0.23831+0.0722082j, -0.238672+0.0718047j, -0.238672+0.0718047j, -0.23831+0.0722082j, -0.23831+0.0722082j, -0.238672+0.0718047j, -0.23898+0.0714607j, -0.238672+0.0718047j, -0.238672+0.0718047j, -0.23898+0.0714607j
-0.226589+0.104327j, -0.226234+0.104647j, -0.226234+0.104647j, -0.226589+0.104327j, -0.226234+0.104647j, -0.225817+0.105022j, -0.225817+0.105022j, -0.226234+0.104647j, -0.226234+0.104647j, -0.225817+0.105022j, -0.225817+0.105022j, -0.226234+0.104647j, -0.226589+0.104327j, -0.226234+0.104647j, -0.226234+0.104647j, -0.226589+0.104327j
