-0.171308-0.285569j, -0.171236-0.285463j, -0.171308-0.285569j, -0.171236-0.285463j, -0.171153-0.285342j, -0.171236-0.285463j, -0.171308-0.285569j, -0.171236-0.285463j, -0.171308-0.285569j
-0.209669-0.258657j, -0.209582-0.25854j, -0.209669-0.258657j, -0.209582-0.25854j, -0.209481-0.258406j, -0.209582-0.25854j, -0.209669-0.258657j, -0.209582-0.25854j, -0.209669-0.258657j
-0.243876-0.226628j, -0.243771-0.2265j, -0.243876-0.226628j, -0.243771-0.2265j, -0.24365-0.226354j, -0.243771-0.2265j, -0.243876-0.226628j, -0.243771-0.2265j, -0.243876-0.226628j
-0.273251-0.190113j, -0.273127-0.189977j, -0.273251-0.190113j, -0.273127-0.189977j, -0.272985-0.18982j, -0.273127-0.189977j, -0.273251-0.190113j, -0.273127-0.189977j, -0.273251-0.190113j
-0.297213-0.149837j, -0.29707-0.149692j, -0.297213-0.149837j, -0.29707-0.149692j, -0.296905-0.149528j, -0.29707-0.149692j, -0.297213-0.149837j, -0.29707-0.149692j, -0.297213-0.149837j
-0.315288-0.106597j, -0.315124-0.106447j, -0.315288-0.106597j, -0.315124-0.106447j, -0.314936-0.106276j, -0.315124-0.106447j, -0.315288-0.106597j, -0.315124-0.106447j, -0.315288-0.106597j
-0.327119-0.0612492j, -0.326934-0.0610966j, -0.327119-0.0612492j, -0.326934-0.0610966j, -0.326721-0.0609223j, -0.326934-0.0610966j, -0.327119-0.0612492j, -0.326934-0.0610966j, -0.327119-0.0612492j
-0.332471-0.0146897j, -0.332265-0.014537j, -0.332471-0.0146897j, -0.332265-0.014537j, -0.332027-0.0143625j, -0.332265-0.014537j, -0.332471-0.0146897j, -0.332265-0.014537j, -0.332471-0.0146897j
-0.331239+0.032161j, -0.331011+0.0323111j, -0.331239+0.032161j, -0.331011+0.0323111j, -0.33075+0.0324826j, -0.331011+0.0323111j, -0.331239+0.032161j, -0.331011+0.0323111j, -0.331239+0.032161j
-0.323448+0.0783742j, -0.323199+0.0785185j, -0.323448+0.0783742j, -0.323199+0.0785185j, -0.322913+0.0786833j, -0.323199+0.0785185j, -0.323448+0.0783742j, -0.323199+0.0785185j, -0.323448+0.0783742j
-0.30925+0.123034j, -0.308982+0.123169j, -0.30925+0.123034j, -0.308982+0.123169j, -0.308674+0.123324j, -0.308982+0.123169j, -0.30925+0.123034j, -0.308982+0.123169j, -0.30925+0.123034j
-0.288929+0.165259j, -0.288642+0.165382j, -0.288929+0.165259j, -0.288642+0.165382j, -0.288313+0.165521j, -0.288642+0.165382j, -0.288929+0.165259j, -0.288642+0.165382j, -0.288929+0.165259j
-0.262885+0.204213j, -0.262582+0.204319j, -0.262885+0.204213j, -0.262582+0.204319j, -0.262235+0.204441j, -0.262582+0.204319j, -0.262885+0.204213j, -0.262582+0.204319j, -0.262885+0.204213j
-0.231635+0.239125j, -0.231318+0.239212j, -0.231635+0.239125j, -0.231318+0.239212j, -0.230956+0.239312j, -0.231318+0.239212j, -0.231635+0.239125j, -0.231318+0.239212j, -0.231635+0.239125j
-0.195796+0.269305j, -0.195469+0.26937j, -0.195796+0.269305j, -0.195469+0.26937j, -0.195094+0.269443j, -0.195469+0.26937j, -0.195796+0.269305j, -0.195469+0.26937j, -0.195796+0.269305j
-0.156079+0.294155j, -0.155744+0.294195j, -0.156079+0.294155j, -0.155744+0.294195j, -0.155361+0.29424j, -0.155744+0.294195j, -0.156079+0.294155j, -0.155744+0.294195j, -0.156079+0.294155j
-0.113268+0.313183j, -0.11293+0.313195j, -0.113268+0.313183j, -0.11293+0.313195j, -0.112543+0.313208j, -0.11293+0.313195j, -0.113268+0.313183j, -0.11293+0.313195j, -0.113268+0.313183j
-0.0682126+0.326012j, -0.067875+0.325994j, -0.0682126+0.326012j, -0.067875+0.325994j, -0.0674884+0.325974j, -0.067875+0.325994j, -0.0682126+0.326012j, -0.067875+0.325994j, -0.0682126+0.326012j
-0.021803+0.332391j, -0.0214701+0.332342j, -0.021803+0.332391j, -0.0214701+0.332342j, -0.0210889+0.332286j, -0.0214701+0.332342j, -0.021803+0.332391j, -0.0214701+0.332342j, -0.021803+0.332391j
0.0250421+0.332192j, 0.0253658+0.332111j, 0.0250421+0.332192j, 0.0253658+0.332111j, 0.0257366+0.332018j, 0.0253658+0.332111j, 0.0250421+0.332192j, 0.0253658+0.332111j, 0.0250421+0.332192j
0.0713958+0.325419j, 0.0717058+0.325305j, 0.0713958+0.325419j, 0.0717058+0.325305j, 0.0720608+0.325176j, 0.0717058+0.325305j, 0.0713958+0.325419j, 0.0717058+0.325305j, 0.0713958+0.325419j
0.116341+0.312205j, 0.116632+0.31206j, 0.116341+0.312205j, 0.116632+0.31206j, 0.116967+0.311894j, 0.116632+0.31206j, 0.116341+0.312205j, 0.116632+0.31206j, 0.116341+0.312205j
0.158987+0.292814j, 0.159256+0.292638j, 0.158987+0.292814j, 0.159256+0.292638j, 0.159565+0.292437j, 0.159256+0.292638j, 0.158987+0.292814j, 0.159256+0.292638j, 0.158987+0.292814j
0.198491+0.267629j, 0.198734+0.267424j, 0.198491+0.267629j, 0.198734+0.267424j, 0.199011+0.26719j, 0.198734+0.267424j, 0.198491+0.267629j, 0.198734+0.267424j, 0.198491+0.267629j
0.234072+0.237148j, 0.234284+0.236917j, 0.234072+0.237148j, 0.234284+0.236917j, 0.234526+0.236653j, 0.234284+0.236917j, 0.234072+0.237148j, 0.234284+0.236917j, 0.234072+0.237148j
0.265024+0.201975j, 0.265202+0.201721j, 0.265024+0.201975j, 0.265202+0.201721j, 0.265406+0.201431j, 0.265202+0.201721j, 0.265024+0.201975j, 0.265202+0.201721j, 0.265024+0.201975j
0.290737+0.162806j, 0.290877+0.162533j, 0.290737+0.162806j, 0.290877+0.162533j, 0.291038+0.162221j, 0.290877+0.162533j, 0.290737+0.162806j, 0.290877+0.162533j, 0.290737+0.162806j
0.3107+0.120414j, 0.310801+0.120127j, 0.3107+0.120414j, 0.310801+0.120127j, 0.310917+0.119798j, 0.310801+0.120127j, 0.3107+0.120414j, 0.310801+0.120127j, 0.3107+0.120414j
0.324519+0.0756415j, 0.324579+0.0753447j, 0.324519+0.0756415j, 0.324579+0.0753447j, 0.324648+0.0750052j, 0.324579+0.0753447j, 0.324519+0.0756415j, 0.324579+0.0753447j, 0.324519+0.0756415j
0.331921+0.0293729j, 0.331939+0.0290722j, 0.331921+0.0293729j, 0.331939+0.0290722j, 0.331959+0.0287282j, 0.331939+0.0290722j, 0.331921+0.0293729j, 0.331939+0.0290722j, 0.331921+0.0293729j
0.332759-0.0174762j, 0.332735-0.017775j, 0.332759-0.0174762j, 0.332735-0.017775j, 0.332707-0.0181169j, 0.332735-0.017775j, 0.332759-0.0174762j, 0.332735-0.017775j, 0.332759-0.0174762j
0.327017-0.063979j, 0.326951-0.0642699j, 0.327017-0.063979j, 0.326951-0.0642699j, 0.326876-0.0646027j, 0.326951-0.0642699j, 0.327017-0.063979j, 0.326951-0.0642699j, 0.327017-0.063979j
0.314809-0.109215j, 0.314703-0.109492j, 0.314809-0.109215j, 0.314703-0.109492j, 0.314582-0.109808j, 0.314703-0.109492j, 0.314809-0.109215j, 0.314703-0.109492j, 0.314809-0.109215j
0.296376-0.152289j, 0.296232-0.152545j, 0.296376-0.152289j, 0.296232-0.152545j, 0.296068-0.152839j, 0.296232-0.152545j, 0.296376-0.152289j, 0.296232-0.152545j, 0.296376-0.152289j
0.272083-0.192348j, 0.271904-0.192578j, 0.272083-0.192348j, 0.271904-0.192578j, 0.271701-0.192842j, 0.271904-0.192578j, 0.272083-0.192348j, 0.271904-0.192578j, 0.272083-0.192348j
0.242411-0.2286j, 0.242202-0.228798j, 0.242411-0.2286j, 0.242202-0.228798j, 0.241964-0.229025j, 0.242202-0.228798j, 0.242411-0.2286j, 0.242202-0.228798j, 0.242411-0.2286j
0.207947-0.260327j, 0.207713-0.260488j, 0.207947-0.260327j, 0.207713-0.260488j, 0.207446-0.260673j, 0.207713-0.260488j, 0.207947-0.260327j, 0.207713-0.260488j, 0.207947-0.260327j
0.169373-0.286903j, 0.16912-0.287022j, 0.169373-0.286903j, 0.16912-0.287022j, 0.16883-0.28716j, 0.16912-0.287022j, 0.169373-0.286903j, 0.16912-0.287022j, 0.169373-0.286903j
0.127454-0.3078j, 0.127187-0.307874j, 0.127454-0.3078j, 0.127187-0.307874j, 0.126881-0.307959j, 0.127187-0.307874j, 0.127454-0.3078j, 0.127187-0.307874j, 0.127454-0.3078j
0.0830176-0.322606j, 0.0827433-0.322631j, 0.0830176-0.322606j, 0.0827433-0.322631j, 0.0824299-0.32266j, 0.0827433-0.322631j, 0.0830176-0.322606j, 0.0827433-0.322631j, 0.0830176-0.322606j
0.0369442-0.331027j, 0.03667-0.331001j, 0.0369442-0.331027j, 0.03667-0.331001j, 0.0363566-0.330971j, 0.03667-0.331001j, 0.0369442-0.331027j, 0.03667-0.331001j, 0.0369442-0.331027j
-0.0098546-0.332898j, -0.0101214-0.332819j, -0.0098546-0.332898j, -0.0101214-0.332819j, -0.0104264-0.332729j, -0.0101214-0.332819j, -0.0098546-0.332898j, -0.0101214-0.332819j, -0.0098546-0.332898j
-0.0564527-0.328181j, -0.0567047-0.328049j, -0.0564527-0.328181j, -0.0567047-0.328049j, -0.0569928-0.327899j, -0.0567047-0.328049j, -0.0564527-0.328181j, -0.0567047-0.328049j, -0.0564527-0.328181j
-0.101928-0.316969j, -0.102158-0.316785j, -0.101928-0.316969j, -0.102158-0.316785j, -0.10242-0.316575j, -0.102158-0.316785j, -0.101928-0.316969j, -0.102158-0.316785j, -0.101928-0.316969j
-0.145381-0.299486j, -0.145581-0.299251j, -0.145381-0.299486j, -0.145581-0.299251j, -0.14581-0.298984j, -0.145581-0.299251j, -0.145381-0.299486j, -0.145581-0.299251j, -0.145381-0.299486j
-0.18595-0.276075j, -0.186114-0.275794j, -0.18595-0.276075j, -0.186114-0.275794j, -0.186302-0.275472j, -0.186114-0.275794j, -0.18595-0.276075j, -0.186114-0.275794j, -0.18595-0.276075j
-0.222835-0.247202j, -0.222956-0.246877j, -0.222835-0.247202j, -0.222956-0.246877j, -0.223095-0.246506j, -0.222956-0.246877j, -0.222835-0.247202j, -0.222956-0.246877j, -0.222835-0.247202j
-0.255304-0.213437j, -0.255377-0.213075j, -0.255304-0.213437j, -0.255377-0.213075j, -0.25546-0.21266j, -0.255377-0.213075j, -0.255304-0.213437j, -0.255377-0.213075j, -0.255304-0.213437j
-0.282716-0.17545j, -0.282735-0.175055j, -0.282716-0.17545j, -0.282735-0.175055j, -0.282758-0.174604j, -0.282735-0.175055j, -0.282716-0.17545j, -0.282735-0.175055j, -0.282716-0.17545j
-0.304528-0.133991j, -0.304489-0.133571j, -0.304528-0.133991j, -0.304489-0.133571j, -0.304446-0.133091j, -0.304489-0.133571j, -0.304528-0.133991j, -0.304489-0.133571j, -0.304528-0.133991j
-0.320308-0.0898815j, -0.320209-0.0894438j, -0.320308-0.0898815j, -0.320209-0.0894438j, -0.320096-0.088943j, -0.320209-0.0894438j, -0.320308-0.0898815j, -0.320209-0.0894438j, -0.320308-0.0898815j
-0.329744-0.0439938j, -0.329583-0.0435467j, -0.329744-0.0439938j, -0.329583-0.0435467j, -0.329399-0.043035j, -0.329583-0.0435467j, -0.329744-0.0439938j, -0.329583-0.0435467j, -0.329744-0.0439938j
-0.33265+0.00276364j, -0.332425+0.00321156j, -0.33265+0.00276364j, -0.332425+0.00321156j, -0.332169+0.00372426j, -0.332425+0.00321156j, -0.33265+0.00276364j, -0.332425+0.00321156j, -0.33265+0.00276364j
-0.328968+0.0494654j, -0.328681+0.0499052j, -0.328968+0.0494654j, -0.328681+0.0499052j, -0.328353+0.0504088j, -0.328681+0.0499052j, -0.328968+0.0494654j, -0.328681+0.0499052j, -0.328968+0.0494654j
-0.318771+0.0951874j, -0.318424+0.09561j, -0.318771+0.0951874j, -0.318424+0.09561j, -0.318026+0.0960941j, -0.318424+0.09561j, -0.318771+0.0951874j, -0.318424+0.09561j, -0.318771+0.0951874j
-0.302261+0.139025j, -0.301856+0.139421j, -0.302261+0.139025j, -0.301856+0.139421j, -0.301393+0.139876j, -0.301856+0.139421j, -0.302261+0.139025j, -0.301856+0.139421j, -0.302261+0.139025j
-0.279766+0.180111j, -0.279307+0.180473j, -0.279766+0.180111j, -0.279307+0.180473j, -0.278782+0.180887j, -0.279307+0.180473j, -0.279766+0.180111j, -0.279307+0.180473j, -0.279766+0.180111j
-0.251729+0.217632j, -0.251223+0.21795j, -0.251729+0.217632j, -0.251223+0.21795j, -0.250643+0.218316j, -0.251223+0.21795j, -0.251729+0.217632j, -0.251223+0.21795j, -0.251729+0.217632j
-0.218707+0.250845j, -0.218159+0.251113j, -0.218707+0.250845j, -0.218159+0.251113j, -0.217532+0.251421j, -0.218159+0.251113j, -0.218707+0.250845j, -0.218159+0.251113j, -0.218707+0.250845j
-0.181353+0.279093j, -0.180771+0.279304j, -0.181353+0.279093j, -0.180771+0.279304j, -0.180105+0.279547j, -0.180771+0.279304j, -0.181353+0.279093j, -0.180771+0.279304j, -0.181353+0.279093j
-0.140405+0.301818j, -0.139798+0.301966j, -0.140405+0.301818j, -0.139798+0.301966j, -0.139103+0.302137j, -0.139798+0.301966j, -0.140405+0.301818j, -0.139798+0.301966j, -0.140405+0.301818j
-0.096675+0.31857j, -0.0960517+0.318651j, -0.096675+0.31857j, -0.0960517+0.318651j, -0.0953381+0.318744j, -0.0960517+0.318651j, -0.096675+0.31857j, -0.0960517+0.318651j, -0.096675+0.31857j
-0.0510277+0.329018j, -0.050398+0.329027j, -0.0510277+0.329018j, -0.050398+0.329027j, -0.049677+0.329039j, -0.050398+0.329027j, -0.0510277+0.329018j, -0.050398+0.329027j, -0.0510277+0.329018j
-0.00436659+0.332954j, -0.00374073+0.33289j, -0.00436659+0.332954j, -0.00374073+0.33289j, -0.00302394+0.332819j, -0.00374073+0.33289j, -0.00436659+0.332954j, -0.00374073+0.33289j, -0.00436659+0.332954j
0.042385+0.330301j, 0.0429967+0.330164j, 0.042385+0.330301j, 0.0429967+0.330164j, 0.0436974+0.330008j, 0.0429967+0.330164j, 0.042385+0.330301j, 0.0429967+0.330164j, 0.042385+0.330301j
0.0883017+0.321112j, 0.0888889+0.320902j, 0.0883017+0.321112j, 0.0888889+0.320902j, 0.0895618+0.320663j, 0.0888889+0.320902j, 0.0883017+0.321112j, 0.0888889+0.320902j, 0.0883017+0.321112j
0.132475+0.305569j, 0.133028+0.305288j, 0.132475+0.305569j, 0.133028+0.305288j, 0.133661+0.304968j, 0.133028+0.305288j, 0.132475+0.305569j, 0.133028+0.305288j, 0.132475+0.305569j
0.174031+0.283979j, 0.174539+0.283632j, 0.174031+0.283979j, 0.174539+0.283632j, 0.175122+0.283236j, 0.174539+0.283632j, 0.174031+0.283979j, 0.174539+0.283632j, 0.174031+0.283979j
0.212147+0.256769j, 0.212602+0.256361j, 0.212147+0.256769j, 0.212602+0.256361j, 0.213124+0.255895j, 0.212602+0.256361j, 0.212147+0.256769j, 0.212602+0.256361j, 0.212147+0.256769j
0.246069+0.224479j, 0.246463+0.224016j, 0.246069+0.224479j, 0.246463+0.224016j, 0.246915+0.223487j, 0.246463+0.224016j, 0.246069+0.224479j, 0.246463+0.224016j, 0.246069+0.224479j
0.275126+0.187747j, 0.275451+0.187238j, 0.275126+0.187747j, 0.275451+0.187238j, 0.275825+0.186655j, 0.275451+0.187238j, 0.275126+0.187747j, 0.275451+0.187238j, 0.275126+0.187747j
0.298742+0.147301j, 0.298993+0.146754j, 0.298742+0.147301j, 0.298993+0.146754j, 0.299281+0.146128j, 0.298993+0.146754j, 0.298742+0.147301j, 0.298993+0.146754j, 0.298742+0.147301j
0.316451+0.10394j, 0.316623+0.103365j, 0.316451+0.10394j, 0.316623+0.103365j, 0.316821+0.102708j, 0.316623+0.103365j, 0.316451+0.10394j, 0.316623+0.103365j, 0.316451+0.10394j
0.327903+0.0585231j, 0.327992+0.0579319j, 0.327903+0.0585231j, 0.327992+0.0579319j, 0.328096+0.0572554j, 0.327992+0.0579319j, 0.327903+0.0585231j, 0.327992+0.0579319j, 0.327903+0.0585231j
0.33287+0.011949j, 0.332875+0.0113525j, 0.33287+0.011949j, 0.332875+0.0113525j, 0.332884+0.0106696j, 0.332875+0.0113525j, 0.33287+0.011949j, 0.332875+0.0113525j, 0.33287+0.011949j
0.331254-0.0348609j, 0.331176-0.035451j, 0.331254-0.0348609j, 0.331176-0.035451j, 0.331089-0.0361265j, 0.331176-0.035451j, 0.331254-0.0348609j, 0.331176-0.035451j, 0.331254-0.0348609j
0.323088-0.08098j, 0.322929-0.0815516j, 0.323088-0.08098j, 0.322929-0.0815516j, 0.322747-0.0822063j, 0.322929-0.0815516j, 0.323088-0.08098j, 0.322929-0.0815516j, 0.323088-0.08098j
0.308534-0.125495j, 0.308296-0.126037j, 0.308534-0.125495j, 0.308296-0.126037j, 0.308025-0.126657j, 0.308296-0.126037j, 0.308534-0.125495j, 0.308296-0.126037j, 0.308534-0.125495j
0.287879-0.167527j, 0.287568-0.168027j, 0.287879-0.167527j, 0.287568-0.168027j, 0.287212-0.168599j, 0.287568-0.168027j, 0.287879-0.167527j, 0.287568-0.168027j, 0.287879-0.167527j
0.261532-0.206242j, 0.261154-0.20669j, 0.261532-0.206242j, 0.261154-0.20669j, 0.260722-0.207203j, 0.261154-0.20669j, 0.261532-0.206242j, 0.261154-0.20669j, 0.261532-0.206242j
0.230016-0.240876j, 0.229579-0.24126j, 0.230016-0.240876j, 0.229579-0.24126j, 0.22908-0.241702j, 0.229579-0.24126j, 0.230016-0.240876j, 0.229579-0.24126j, 0.230016-0.240876j
0.193952-0.270742j, 0.193466-0.271055j, 0.193952-0.270742j, 0.193466-0.271055j, 0.192911-0.271415j, 0.193466-0.271055j, 0.193952-0.270742j, 0.193466-0.271055j, 0.193952-0.270742j
0.154057-0.295249j, 0.153532-0.295483j, 0.154057-0.295249j, 0.153532-0.295483j, 0.152932-0.295753j, 0.153532-0.295483j, 0.154057-0.295249j, 0.153532-0.295483j, 0.154057-0.295249j
0.111118-0.313914j, 0.110566-0.314062j, 0.111118-0.313914j, 0.110566-0.314062j, 0.109935-0.314234j, 0.110566-0.314062j, 0.111118-0.313914j, 0.110566-0.314062j, 0.111118-0.313914j
0.0659855-0.326366j, 0.0654193-0.326424j, 0.0659855-0.326366j, 0.0654193-0.326424j, 0.0647716-0.326492j, 0.0654193-0.326424j, 0.0659855-0.326366j, 0.0654193-0.326424j, 0.0659855-0.326366j
0.0195532-0.332359j, 0.0189854-0.332324j, 0.0195532-0.332359j, 0.0189854-0.332324j, 0.0183356-0.332286j, 0.0189854-0.332324j, 0.0195532-0.332359j, 0.0189854-0.332324j, 0.0195532-0.332359j
-0.0272604-0.331776j, -0.0278166-0.331646j, -0.0272604-0.331776j, -0.0278166-0.331646j, -0.0284534-0.331499j, -0.0278166-0.331646j, -0.0272604-0.331776j, -0.0278166-0.331646j, -0.0272604-0.331776j
-0.0735288-0.324626j, -0.0740602-0.324403j, -0.0735288-0.324626j, -0.0740602-0.324403j, -0.0746687-0.324149j, -0.0740602-0.324403j, -0.0735288-0.324626j, -0.0740602-0.324403j, -0.0735288-0.324626j
-0.118336-0.311053j, -0.11883-0.310738j, -0.118336-0.311053j, -0.11883-0.310738j, -0.119395-0.31038j, -0.11883-0.310738j, -0.118336-0.311053j, -0.11883-0.310738j, -0.118336-0.311053j
-0.160797-0.291324j, -0.16124-0.290923j, -0.160797-0.291324j, -0.16124-0.290923j, -0.161748-0.290466j, -0.16124-0.290923j, -0.160797-0.291324j, -0.16124-0.290923j, -0.160797-0.291324j
-0.200069-0.265831j, -0.20045-0.26535j, -0.200069-0.265831j, -0.20045-0.26535j, -0.200887-0.2648j, -0.20045-0.26535j, -0.200069-0.265831j, -0.20045-0.26535j, -0.200069-0.265831j
-0.235377-0.235077j, -0.235685-0.234524j, -0.235377-0.235077j, -0.235685-0.234524j, -0.236039-0.233892j, -0.235685-0.234524j, -0.235377-0.235077j, -0.235685-0.234524j, -0.235377-0.235077j
-0.266021-0.199673j, -0.266247-0.199057j, -0.266021-0.199673j, -0.266247-0.199057j, -0.266506-0.198353j, -0.266247-0.199057j, -0.266021-0.199673j, -0.266247-0.199057j, -0.266021-0.199673j
-0.291396-0.160317j, -0.291531-0.15965j, -0.291396-0.160317j, -0.291531-0.15965j, -0.291687-0.158887j, -0.291531-0.15965j, -0.291396-0.160317j, -0.291531-0.15965j, -0.291396-0.160317j
-0.310999-0.117789j, -0.311037-0.117083j, -0.310999-0.117789j, -0.311037-0.117083j, -0.311082-0.116275j, -0.311037-0.117083j, -0.310999-0.117789j, -0.311037-0.117083j, -0.310999-0.117789j
-0.324442-0.072932j, -0.324379-0.0722001j, -0.324442-0.072932j, -0.324379-0.0722001j, -0.324308-0.0713622j, -0.324379-0.0722001j, -0.324442-0.072932j, -0.324379-0.0722001j, -0.324442-0.072932j
-0.33146-0.0266322j, -0.331293-0.0258886j, -0.33146-0.0266322j, -0.331293-0.0258886j, -0.331103-0.0250372j, -0.331293-0.0258886j, -0.33146-0.0266322j, -0.331293-0.0258886j, -0.33146-0.0266322j
-0.331913+0.020194j, -0.331642+0.0209347j, -0.331913+0.020194j, -0.331642+0.0209347j, -0.331332+0.0217829j, -0.331642+0.0209347j, -0.331913+0.020194j, -0.331642+0.0209347j, -0.331913+0.020194j
-0.325793+0.0666198j, -0.325419+0.0673427j, -0.325793+0.0666198j, -0.325419+0.0673427j, -0.324991+0.0681708j, -0.325419+0.0673427j, -0.325793+0.0666198j, -0.325419+0.0673427j, -0.325793+0.0666198j
-0.313222+0.111726j, -0.312748+0.112417j, -0.313222+0.111726j, -0.312748+0.112417j, -0.312205+0.113208j, -0.312748+0.112417j, -0.313222+0.111726j, -0.312748+0.112417j, -0.313222+0.111726j
-0.294447+0.154621j, -0.293879+0.155265j, -0.294447+0.154621j, -0.293879+0.155265j, -0.293229+0.156002j, -0.293879+0.155265j, -0.294447+0.154621j, -0.293879+0.155265j, -0.294447+0.154621j
-0.269841+0.194455j, -0.269186+0.195038j, -0.269841+0.194455j, -0.269186+0.195038j, -0.268437+0.195707j, -0.269186+0.195038j, -0.269841+0.194455j, -0.269186+0.195038j, -0.269841+0.194455j
-0.239891+0.23044j, -0.239159+0.23095j, -0.239891+0.23044j, -0.239159+0.23095j, -0.238321+0.231536j, -0.239159+0.23095j, -0.239891+0.23044j, -0.239159+0.23095j, -0.239891+0.23044j
-0.205189+0.261865j, -0.204391+0.26229j, -0.205189+0.261865j, -0.204391+0.26229j, -0.203478+0.262779j, -0.204391+0.26229j, -0.205189+0.261865j, -0.204391+0.26229j, -0.205189+0.261865j
-0.166422+0.288107j, -0.165571+0.288438j, -0.166422+0.288107j, -0.165571+0.288438j, -0.164597+0.288818j, -0.165571+0.288438j, -0.166422+0.288107j, -0.165571+0.288438j, -0.166422+0.288107j
-0.124358+0.308647j, -0.123467+0.308875j, -0.124358+0.308647j, -0.123467+0.308875j, -0.122448+0.309138j, -0.123467+0.308875j, -0.124358+0.308647j, -0.123467+0.308875j, -0.124358+0.308647j
-0.0798288+0.323078j, -0.0789137+0.323198j, -0.0798288+0.323078j, -0.0789137+0.323198j, -0.0778657+0.323336j, -0.0789137+0.323198j, -0.0798288+0.323078j, -0.0789137+0.323198j, -0.0798288+0.323078j
-0.0337159+0.331116j, -0.0327919+0.331123j, -0.0337159+0.331116j, -0.0327919+0.331123j, -0.0317334+0.331132j, -0.0327919+0.331123j, -0.0337159+0.331116j, -0.0327919+0.331123j, -0.0337159+0.331116j
0.0130683+0.332601j, 0.0139851+0.332493j, 0.0130683+0.332601j, 0.0139851+0.332493j, 0.0150356+0.332371j, 0.0139851+0.332493j, 0.0130683+0.332601j, 0.0139851+0.332493j, 0.0130683+0.332601j
0.0595978+0.327505j, 0.0604914+0.327282j, 0.0595978+0.327505j, 0.0604914+0.327282j, 0.0615153+0.327028j, 0.0604914+0.327282j, 0.0595978+0.327505j, 0.0604914+0.327282j, 0.0595978+0.327505j
0.104952+0.315927j, 0.105806+0.315592j, 0.104952+0.315927j, 0.105806+0.315592j, 0.106785+0.31521j, 0.105806+0.315592j, 0.104952+0.315927j, 0.105806+0.315592j, 0.104952+0.315927j
0.148233+0.298098j, 0.149033+0.297655j, 0.148233+0.298098j, 0.149033+0.297655j, 0.149949+0.29715j, 0.149033+0.297655j, 0.148233+0.298098j, 0.149033+0.297655j, 0.148233+0.298098j
