0.0191273+0.499206j, 0.0191273+0.499206j, 0.0191273+0.499206j, 0.0191273+0.499206j
0.0889689+0.491623j, 0.0889689+0.491623j, 0.0889689+0.491623j, 0.0889689+0.491623j
0.157056+0.474312j, 0.157056+0.474312j, 0.157056+0.474312j, 0.157056+0.474312j
0.22204+0.447615j, 0.22204+0.447615j, 0.22204+0.447615j, 0.22204+0.447615j
0.282637+0.412062j, 0.282637+0.412062j, 0.282637+0.412062j, 0.282637+0.412062j
0.337647+0.368355j, 0.337647+0.368355j, 0.337647+0.368355j, 0.337647+0.368355j
0.385981+0.31736j, 0.385981+0.31736j, 0.385981+0.31736j, 0.385981+0.31736j
0.426683+0.260086j, 0.426683+0.260086j, 0.426683+0.260086j, 0.426683+0.260086j
0.458949+0.197666j, 0.458949+0.197666j, 0.458949+0.197666j, 0.458949+0.197666j
0.482139+0.131335j, 0.482139+0.131335j, 0.482139+0.131335j, 0.482139+0.131335j
0.495795+0.0624058j, 0.495795+0.0624058j, 0.495795+0.0624058j, 0.495795+0.0624058j
0.499646-0.00775737j, 0.499646-0.00775737j, 0.499646-0.00775737j, 0.499646-0.00775737j
0.493617-0.0777664j, 0.493617-0.0777664j, 0.493617-0.0777664j, 0.493617-0.0777664j
0.477827-0.146236j, 0.477827-0.146236j, 0.477827-0.146236j, 0.477827-0.146236j
0.452588-0.211812j, 0.452588-0.211812j, 0.452588-0.211812j, 0.452588-0.211812j
0.418401-0.273195j, 0.418401-0.273195j, 0.418401-0.273195j, 0.418401-0.273195j
0.37594-0.329172j, 0.37594-0.329172j, 0.37594-0.329172j, 0.37594-0.329172j
0.326048-0.378636j, 0.326048-0.378636j, 0.326048-0.378636j, 0.326048-0.378636j
0.269711-0.420607j, 0.269711-0.420607j, 0.269711-0.420607j, 0.269711-0.420607j
0.208043-0.454254j, 0.208043-0.454254j, 0.208043-0.454254j, 0.208043-0.454254j
0.142266-0.478913j, 0.142266-0.478913j, 0.142266-0.478913j, 0.142266-0.478913j
0.0736801-0.494096j, 0.0736801-0.494096j, 0.0736801-0.494096j, 0.0736801-0.494096j
0.0036434-0.499501j, 0.0036434-0.499501j, 0.0036434-0.499501j, 0.0036434-0.499501j
-0.0664586-0.495022j, -0.0664586-0.495022j, -0.0664586-0.495022j, -0.0664586-0.495022j
-0.135239-0.480749j, -0.135239-0.480749j, -0.135239-0.480749j, -0.135239-0.480749j
-0.201336-0.456963j, -0.201336-0.456963j, -0.201336-0.456963j, -0.201336-0.456963j
-0.263443-0.424135j, -0.263443-0.424135j, -0.263443-0.424135j, -0.263443-0.424135j
-0.32033-0.382914j, -0.32033-0.382914j, -0.32033-0.382914j, -0.32033-0.382914j
-0.370871-0.334118j, -0.370871-0.334118j, -0.370871-0.334118j, -0.370871-0.334118j
-0.414068-0.27871j, -0.414068-0.27871j, -0.414068-0.27871j, -0.414068-0.27871j
-0.449065-0.217788j, -0.449065-0.217788j, -0.449065-0.217788j, -0.449065-0.217788j
-0.475169-0.152557j, -0.475169-0.152557j, -0.475169-0.152557j, -0.475169-0.152557j
-0.491865-0.0843084j, -0.491865-0.0843084j, -0.491865-0.0843084j, -0.491865-0.0843084j
-0.498821-0.0143918j, -0.498821-0.0143918j, -0.498821-0.0143918j, -0.498821-0.0143918j
-0.495901+0.055809j, -0.495901+0.055809j, -0.495901+0.055809j, -0.495901+0.055809j
-0.483163+0.124905j, -0.483163+0.124905j, -0.483163+0.124905j, -0.483163+0.124905j
-0.460857+0.191528j, -0.460857+0.191528j, -0.460857+0.191528j, -0.460857+0.191528j
-0.429427+0.254362j, -0.429427+0.254362j, -0.429427+0.254362j, -0.429427+0.254362j
-0.389493+0.312161j, -0.389493+0.312161j, -0.389493+0.312161j, -0.389493+0.312161j
-0.341847+0.363783j, -0.341847+0.363783j, -0.341847+0.363783j, -0.341847+0.363783j
-0.28743+0.408207j, -0.28743+0.408207j, -0.28743+0.408207j, -0.28743+0.408207j
-0.227321+0.444552j, -0.227321+0.444552j, -0.227321+0.444552j, -0.227321+0.444552j
-0.162707+0.472101j, -0.162707+0.472101j, -0.162707+0.472101j, -0.162707+0.472101j
-0.0948688+0.490308j, -0.0948688+0.490308j, -0.0948688+0.490308j, -0.0948688+0.490308j
-0.0251475+0.498813j, -0.0251475+0.498813j, -0.0251475+0.498813j, -0.0251475+0.498813j
0.045077+0.497448j, 0.045077+0.497448j, 0.045077+0.497448j, 0.045077+0.497448j
0.114415+0.48624j, 0.114415+0.48624j, 0.114415+0.48624j, 0.114415+0.48624j
0.181495+0.46541j, 0.181495+0.46541j, 0.181495+0.46541j, 0.181495+0.46541j
0.244989+0.435371j, 0.244989+0.435371j, 0.244989+0.435371j, 0.244989+0.435371j
0.303641+0.396718j, 0.303641+0.396718j, 0.303641+0.396718j, 0.303641+0.396718j
0.356291+0.350215j, 0.356291+0.350215j, 0.356291+0.350215j, 0.356291+0.350215j
0.401896+0.296783j, 0.401896+0.296783j, 0.401896+0.296783j, 0.401896+0.296783j
0.439554+0.237479j, 0.439554+0.237479j, 0.439554+0.237479j, 0.439554+0.237479j
0.468521+0.173476j, 0.468521+0.173476j, 0.468521+0.173476j, 0.468521+0.173476j
0.488223+0.106041j, 0.488223+0.106041j, 0.488223+0.106041j, 0.488223+0.106041j
0.498271+0.0365084j, 0.498271+0.0365084j, 0.498271+0.0365084j, 0.498271+0.0365084j
0.498465-0.0337459j, 0.498465-0.0337459j, 0.498465-0.0337459j, 0.498465-0.0337459j
0.488802-0.103332j, 0.488802-0.103332j, 0.488802-0.103332j, 0.488802-0.103332j
0.469473-0.170873j, 0.469473-0.170873j, 0.469473-0.170873j, 0.469473-0.170873j
0.440861-0.235032j, 0.440861-0.235032j, 0.440861-0.235032j, 0.440861-0.235032j
0.403532-0.294539j, 0.403532-0.294539j, 0.403532-0.294539j, 0.403532-0.294539j
0.358225-0.348218j, 0.358225-0.348218j, 0.358225-0.348218j, 0.358225-0.348218j
0.305836-0.395007j, 0.305836-0.395007j, 0.305836-0.395007j, 0.305836-0.395007j
0.247402-0.433978j, 0.247402-0.433978j, 0.247402-0.433978j, 0.247402-0.433978j
0.18408-0.464362j, 0.18408-0.464362j, 0.18408-0.464362j, 0.18408-0.464362j
0.117122-0.485558j, 0.117122-0.485558j, 0.117122-0.485558j, 0.117122-0.485558j
0.0478527-0.497145j, 0.0478527-0.497145j, 0.0478527-0.497145j, 0.0478527-0.497145j
-0.0223563-0.498895j, -0.0223563-0.498895j, -0.0223563-0.498895j, -0.0223563-0.498895j
-0.0921161-0.490773j, -0.0921161-0.490773j, -0.0921161-0.490773j, -0.0921161-0.490773j
-0.160046-0.472941j, -0.160046-0.472941j, -0.160046-0.472941j, -0.160046-0.472941j
-0.224803-0.44575j, -0.224803-0.44575j, -0.224803-0.44575j, -0.224803-0.44575j
-0.285104-0.409739j, -0.285104-0.409739j, -0.285104-0.409739j, -0.285104-0.409739j
-0.339758-0.365621j, -0.339758-0.365621j, -0.339758-0.365621j, -0.339758-0.365621j
-0.387681-0.314269j, -0.387681-0.314269j, -0.387681-0.314269j, -0.387681-0.314269j
-0.427927-0.256698j, -0.427927-0.256698j, -0.427927-0.256698j, -0.427927-0.256698j
-0.459699-0.194049j, -0.459699-0.194049j, -0.459699-0.194049j, -0.459699-0.194049j
-0.482368-0.127561j, -0.482368-0.127561j, -0.482368-0.127561j, -0.482368-0.127561j
-0.495486-0.0585487j, -0.495486-0.0585487j, -0.495486-0.0585487j, -0.495486-0.0585487j
-0.498793+0.0116211j, -0.498793+0.0116211j, -0.498793+0.0116211j, -0.498793+0.0116211j
-0.492224+0.0815603j, -0.492224+0.0815603j, -0.492224+0.0815603j, -0.492224+0.0815603j
-0.47591+0.149885j, -0.47591+0.149885j, -0.47591+0.149885j, -0.47591+0.149885j
-0.450172+0.215243j, -0.450172+0.215243j, -0.450172+0.215243j, -0.450172+0.215243j
-0.41552+0.276342j, -0.41552+0.276342j, -0.41552+0.276342j, -0.41552+0.276342j
-0.372641+0.331972j, -0.372641+0.331972j, -0.372641+0.331972j, -0.372641+0.331972j
-0.322382+0.381032j, -0.322382+0.381032j, -0.322382+0.381032j, -0.322382+0.381032j
-0.265739+0.422553j, -0.265739+0.422553j, -0.265739+0.422553j, -0.265739+0.422553j
-0.203831+0.455712j, -0.203831+0.455712j, -0.203831+0.455712j, -0.203831+0.455712j
-0.137885+0.479854j, -0.137885+0.479854j, -0.137885+0.479854j, -0.137885+0.479853j
-0.0692046+0.4945j, -0.0692046+0.4945j, -0.0692046+0.4945j, -0.0692046+0.4945j
0.000850807+0.499361j, 0.000850807+0.499361j, 0.000850807+0.499361j, 0.00085074+0.499361j
0.0708949+0.494341j, 0.0708949+0.494341j, 0.0708949+0.494341j, 0.0708948+0.494341j
0.139542+0.47954j, 0.139542+0.47954j, 0.139542+0.47954j, 0.139542+0.47954j
0.205433+0.45525j, 0.205433+0.45525j, 0.205433+0.45525j, 0.205433+0.45525j
0.267265+0.421952j, 0.267265+0.421952j, 0.267265+0.421952j, 0.267265+0.421952j
0.323814+0.380305j, 0.323814+0.380305j, 0.323814+0.380305j, 0.323814+0.380305j
0.373962+0.331133j, 0.373962+0.331133j, 0.373962+0.331133j, 0.373962+0.331133j
0.416715+0.275409j, 0.416715+0.275409j, 0.416715+0.275409j, 0.416715+0.275409j
0.451229+0.214237j, 0.451229+0.214237j, 0.451229+0.214237j, 0.451229+0.214237j
0.47682+0.148825j, 0.47682+0.148825j, 0.47682+0.148825j, 0.47682+0.148825j
0.492982+0.0804696j, 0.492982+0.0804696j, 0.492982+0.0804696j, 0.492982+0.0804697j
0.499395+0.0105223j, 0.499395+0.0105223j, 0.499395+0.0105223j, 0.499395+0.0105225j
0.495933-0.0596325j, 0.495933-0.0596325j, 0.495933-0.0596325j, 0.495933-0.0596324j
0.482664-0.128607j, 0.482664-0.128607j, 0.482664-0.128607j, 0.482664-0.128607j
0.45985-0.195036j, 0.45985-0.195036j, 0.45985-0.195036j, 0.45985-0.195035j
0.427944-0.257605j, 0.427944-0.257605j, 0.427944-0.257605j, 0.427944-0.257604j
0.387576-0.315076j, 0.387576-0.315076j, 0.387576-0.315076j, 0.387576-0.315076j
0.339546-0.366312j, 0.339546-0.366312j, 0.339546-0.366312j, 0.339546-0.366312j
0.284804-0.410299j, 0.284804-0.410299j, 0.284804-0.410299j, 0.284804-0.410299j
0.224433-0.446167j, 0.224433-0.446167j, 0.224433-0.446167j, 0.224433-0.446167j
0.159628-0.473207j, 0.159628-0.473207j, 0.159628-0.473207j, 0.159628-0.473207j
0.0916709-0.490883j, 0.0916709-0.490883j, 0.0916709-0.490883j, 0.091671-0.490883j
0.0219069-0.498845j, 0.0219069-0.498845j, 0.0219069-0.498845j, 0.021907-0.498845j
-0.0482838-0.496936j, -0.0482838-0.496936j, -0.0482838-0.496936j, -0.0482837-0.496936j
-0.117512-0.485195j, -0.117512-0.485195j, -0.117512-0.485195j, -0.117512-0.485195j
-0.184409-0.463853j, -0.184409-0.463853j, -0.184409-0.463853j, -0.184409-0.463853j
-0.247649-0.433332j, -0.247649-0.433332j, -0.247649-0.433332j, -0.247649-0.433332j
-0.305983-0.394238j, -0.305983-0.394238j, -0.305983-0.394238j, -0.305983-0.394238j
-0.358255-0.347343j, -0.358255-0.347343j, -0.358255-0.347343j, -0.358255-0.347343j
-0.403432-0.293575j, -0.403432-0.293575j, -0.403432-0.293575j, -0.403432-0.293575j
-0.440619-0.233999j, -0.440619-0.233999j, -0.440619-0.233999j, -0.440619-0.233999j
-0.469081-0.169793j, -0.469081-0.169793j, -0.469081-0.169793j, -0.469081-0.169793j
-0.488254-0.102228j, -0.488254-0.102228j, -0.488254-0.102228j, -0.488254-0.102228j
-0.497761-0.0326407j, -0.497761-0.0326407j, -0.497761-0.0326407j, -0.49776-0.0326408j
-0.497411+0.0375918j, -0.497411+0.0375918j, -0.497411+0.0375918j, -0.497411+0.0375917j
-0.487213+0.10708j, -0.487213+0.10708j, -0.487213+0.10708j, -0.487213+0.10708j
-0.467368+0.174448j, -0.467368+0.174448j, -0.467368+0.174448j, -0.467368+0.174448j
-0.438269+0.238365j, -0.438269+0.238365j, -0.438269+0.238365j, -0.438269+0.238365j
-0.400492+0.297564j, -0.400492+0.297564j, -0.400492+0.297564j, -0.400492+0.297563j
-0.354784+0.350874j, -0.354784+0.350874j, -0.354784+0.350874j, -0.354784+0.350874j
-0.302051+0.397241j, -0.302051+0.397241j, -0.302051+0.397241j, -0.302051+0.397241j
-0.243335+0.435747j, -0.243335+0.435747j, -0.243335+0.435747j, -0.243335+0.435747j
-0.179798+0.465631j, -0.179798+0.465631j, -0.179798+0.465631j, -0.179798+0.465631j
-0.112698+0.486301j, -0.112698+0.486301j, -0.112698+0.486301j, -0.112698+0.486301j
-0.0433621+0.497348j, -0.0433622+0.497348j, -0.0433622+0.497348j, -0.0433622+0.497348j
0.0268371+0.498554j, 0.0268371+0.498554j, 0.0268371+0.498554j, 0.026837+0.498554j
0.0965109+0.489895j, 0.0965109+0.489895j, 0.0965109+0.489895j, 0.0965108+0.489895j
0.164281+0.471542j, 0.164281+0.471542j, 0.164281+0.471542j, 0.164281+0.471542j
0.228805+0.443859j, 0.228805+0.443859j, 0.228805+0.443859j, 0.228805+0.443859j
0.288808+0.407393j, 0.288808+0.407393j, 0.288808+0.407393j, 0.288808+0.407393j
0.343102+0.362867j, 0.343102+0.362867j, 0.343102+0.362867j, 0.343102+0.362867j
0.390612+0.31116j, 0.390612+0.31116j, 0.390612+0.31116j, 0.390612+0.31116j
0.430399+0.253297j, 0.430399+0.253297j, 0.430399+0.253297j, 0.430399+0.253297j
0.461676+0.190423j, 0.461676+0.190423j, 0.461676+0.190423j, 0.461676+0.190423j
0.483823+0.123781j, 0.483823+0.123781j, 0.483823+0.123781j, 0.483823+0.123781j
0.496402+0.0546905j, 0.496402+0.0546906j, 0.496402+0.0546906j, 0.496402+0.0546906j
0.499165-0.0154816j, 0.499165-0.0154815j, 0.499165-0.0154815j, 0.499165-0.0154815j
0.492058-0.0853467j, 0.492058-0.0853466j, 0.492058-0.0853466j, 0.492058-0.0853466j
0.47522-0.153522j, 0.47522-0.153522j, 0.47522-0.153522j, 0.47522-0.153522j
0.448985-0.21866j, 0.448985-0.21866j, 0.448985-0.21866j, 0.448985-0.21866j
0.413872-0.27947j, 0.413872-0.27947j, 0.413872-0.27947j, 0.413872-0.27947j
0.370576-0.334749j, 0.370576-0.334749j, 0.370576-0.334749j, 0.370576-0.334749j
0.319955-0.383405j, 0.319955-0.383404j, 0.319955-0.383404j, 0.319955-0.383404j
0.263009-0.424473j, 0.263009-0.424473j, 0.263009-0.424473j, 0.263009-0.424473j
0.200865-0.457142j, 0.200865-0.457142j, 0.200865-0.457142j, 0.200865-0.457141j
0.134754-0.480764j, 0.134754-0.480764j, 0.134754-0.480764j, 0.134754-0.480764j
0.0659827-0.494874j, 0.0659828-0.494874j, 0.0659828-0.494874j, 0.0659828-0.494874j
-0.00408705-0.499191j, -0.00408694-0.499191j, -0.00408694-0.499191j, -0.00408699-0.499191j
-0.0740691-0.493631j, -0.074069-0.493631j, -0.074069-0.493631j, -0.074069-0.493631j
-0.142579-0.478303j, -0.142579-0.478303j, -0.142579-0.478303j, -0.142579-0.478303j
-0.20826-0.453511j, -0.20826-0.453511j, -0.20826-0.453511j, -0.20826-0.453511j
-0.269814-0.419745j, -0.269814-0.419745j, -0.269814-0.419745j, -0.269814-0.419745j
-0.326022-0.377674j, -0.326022-0.377674j, -0.326022-0.377674j, -0.326022-0.377674j
-0.375773-0.32813j, -0.375772-0.32813j, -0.375772-0.32813j, -0.375772-0.32813j
-0.418081-0.272094j, -0.418081-0.272094j, -0.418081-0.272094j, -0.418081-0.272094j
-0.45211-0.210674j, -0.452109-0.210674j, -0.452109-0.210674j, -0.452109-0.210674j
-0.477186-0.145086j, -0.477186-0.145087j, -0.477186-0.145087j, -0.477186-0.145087j
-0.492814-0.0766284j, -0.492813-0.0766285j, -0.492813-0.0766285j, -0.492813-0.0766285j
