-0.17146-0.285805j, -0.171452-0.285787j, -0.17146-0.285805j, -0.171452-0.285787j, -0.171441-0.285765j, -0.171452-0.285787j, -0.17146-0.285805j, -0.171452-0.285787j, -0.17146-0.285805j
-0.209857-0.258919j, -0.209845-0.258899j, -0.209857-0.258919j, -0.209845-0.258899j, -0.209832-0.258875j, -0.209845-0.258899j, -0.209857-0.258919j, -0.209845-0.258899j, -0.209857-0.258919j
-0.244102-0.226911j, -0.244087-0.226891j, -0.244102-0.226911j, -0.244087-0.226891j, -0.24407-0.226865j, -0.244087-0.226891j, -0.244102-0.226911j, -0.244087-0.226891j, -0.244102-0.226911j
-0.273518-0.190416j, -0.273501-0.190394j, -0.273518-0.190416j, -0.273501-0.190394j, -0.27348-0.190367j, -0.273501-0.190394j, -0.273518-0.190416j, -0.273501-0.190394j, -0.273518-0.190416j
-0.297524-0.150154j, -0.297503-0.150131j, -0.297524-0.150154j, -0.297503-0.150131j, -0.297479-0.150104j, -0.297503-0.150131j, -0.297524-0.150154j, -0.297503-0.150131j, -0.297524-0.150154j
-0.315644-0.106923j, -0.31562-0.1069j, -0.315644-0.106923j, -0.31562-0.1069j, -0.315592-0.106874j, -0.31562-0.1069j, -0.315644-0.106923j, -0.31562-0.1069j, -0.315644-0.106923j
-0.327521-0.0615783j, -0.327494-0.0615565j, -0.327521-0.0615783j, -0.327494-0.0615565j, -0.327462-0.0615322j, -0.327494-0.0615565j, -0.327521-0.0615783j, -0.327494-0.0615565j, -0.327521-0.0615783j
-0.33292-0.015016j, -0.33289-0.0149954j, -0.33292-0.015016j, -0.33289-0.0149954j, -0.332855-0.014973j, -0.33289-0.0149954j, -0.33292-0.015016j, -0.33289-0.0149954j, -0.33292-0.015016j
-0.331733+0.0318435j, -0.331701+0.0318623j, -0.331733+0.0318435j, -0.331701+0.0318623j, -0.331662+0.0318828j, -0.331701+0.0318623j, -0.331733+0.0318435j, -0.331701+0.0318623j, -0.331733+0.0318435j
-0.323985+0.0780724j, -0.32395+0.0780888j, -0.323985+0.0780724j, -0.32395+0.0780888j, -0.323909+0.0781069j, -0.32395+0.0780888j, -0.323985+0.0780724j, -0.32395+0.0780888j, -0.323985+0.0780724j
-0.309829+0.122756j, -0.309791+0.12277j, -0.309829+0.122756j, -0.309791+0.12277j, -0.309748+0.122785j, -0.309791+0.12277j, -0.309829+0.122756j, -0.309791+0.12277j, -0.309829+0.122756j
-0.289544+0.165012j, -0.289505+0.165023j, -0.289544+0.165012j, -0.289505+0.165023j, -0.28946+0.165033j, -0.289505+0.165023j, -0.289544+0.165012j, -0.289505+0.165023j, -0.289544+0.165012j
-0.263532+0.204004j, -0.263492+0.204011j, -0.263532+0.204004j, -0.263492+0.204011j, -0.263446+0.204017j, -0.263492+0.204011j, -0.263532+0.204004j, -0.263492+0.204011j, -0.263532+0.204004j
-0.232308+0.238961j, -0.232268+0.238963j, -0.232308+0.238961j, -0.232268+0.238963j, -0.232221+0.238965j, -0.232268+0.238963j, -0.232308+0.238961j, -0.232268+0.238963j, -0.232308+0.238961j
-0.196489+0.269191j, -0.196449+0.269189j, -0.196489+0.269191j, -0.196449+0.269189j, -0.196402+0.269186j, -0.196449+0.269189j, -0.196489+0.269191j, -0.196449+0.269189j, -0.196489+0.269191j
-0.156784+0.294096j, -0.156744+0.294091j, -0.156784+0.294096j, -0.156744+0.294091j, -0.156698+0.294083j, -0.156744+0.294091j, -0.156784+0.294096j, -0.156744+0.294091j, -0.156784+0.294096j
-0.113978+0.313185j, -0.113939+0.313175j, -0.113978+0.313185j, -0.113939+0.313175j, -0.113895+0.313162j, -0.113939+0.313175j, -0.113978+0.313185j, -0.113939+0.313175j, -0.113978+0.313185j
-0.0689174+0.326079j, -0.0688799+0.326065j, -0.0689174+0.326079j, -0.0688799+0.326065j, -0.068838+0.326046j, -0.0688799+0.326065j, -0.0689174+0.326079j, -0.0688799+0.326065j, -0.0689174+0.326079j
-0.0224936+0.332524j, -0.0224586+0.332505j, -0.0224936+0.332524j, -0.0224586+0.332505j, -0.0224195+0.332483j, -0.0224586+0.332505j, -0.0224936+0.332524j, -0.0224586+0.332505j, -0.0224936+0.332524j
0.0243751+0.332392j, 0.0244072+0.33237j, 0.0243751+0.332392j, 0.0244072+0.33237j, 0.0244428+0.332343j, 0.0244072+0.33237j, 0.0243751+0.332392j, 0.0244072+0.33237j, 0.0243751+0.332392j
0.0707617+0.325686j, 0.0707904+0.32566j, 0.0707617+0.325686j, 0.0707904+0.32566j, 0.0708219+0.325629j, 0.0707904+0.32566j, 0.0707617+0.325686j, 0.0707904+0.32566j, 0.0707617+0.325686j
0.115749+0.312539j, 0.115774+0.312509j, 0.115749+0.312539j, 0.115774+0.312509j, 0.115801+0.312475j, 0.115774+0.312509j, 0.115749+0.312539j, 0.115774+0.312509j, 0.115749+0.312539j
0.158447+0.29321j, 0.158467+0.293178j, 0.158447+0.29321j, 0.158467+0.293178j, 0.158489+0.293141j, 0.158467+0.293178j, 0.158447+0.29321j, 0.158467+0.293178j, 0.158447+0.29321j
0.198011+0.268083j, 0.198027+0.268048j, 0.198011+0.268083j, 0.198027+0.268048j, 0.198043+0.268009j, 0.198027+0.268048j, 0.198011+0.268083j, 0.198027+0.268048j, 0.198011+0.268083j
0.233659+0.237653j, 0.23367+0.237617j, 0.233659+0.237653j, 0.23367+0.237617j, 0.233681+0.237576j, 0.23367+0.237617j, 0.233659+0.237653j, 0.23367+0.237617j, 0.233659+0.237653j
0.264686+0.202524j, 0.264692+0.202487j, 0.264686+0.202524j, 0.264692+0.202487j, 0.264697+0.202446j, 0.264692+0.202487j, 0.264686+0.202524j, 0.264692+0.202487j, 0.264686+0.202524j
0.290478+0.163389j, 0.290479+0.163352j, 0.290478+0.163389j, 0.290479+0.163352j, 0.290478+0.163312j, 0.290479+0.163352j, 0.290478+0.163389j, 0.290479+0.163352j, 0.290478+0.163389j
0.310526+0.121023j, 0.310521+0.120987j, 0.310526+0.121023j, 0.310521+0.120987j, 0.310514+0.120947j, 0.310521+0.120987j, 0.310526+0.121023j, 0.310521+0.120987j, 0.310526+0.121023j
0.324432+0.0762642j, 0.324422+0.0762296j, 0.324432+0.0762642j, 0.324422+0.0762296j, 0.32441+0.0761915j, 0.324422+0.0762296j, 0.324432+0.0762642j, 0.324422+0.0762296j, 0.324432+0.0762642j
0.331922+0.0299974j, 0.331907+0.0299651j, 0.331922+0.0299974j, 0.331907+0.0299651j, 0.33189+0.0299301j, 0.331907+0.0299651j, 0.331922+0.0299974j, 0.331907+0.0299651j, 0.331922+0.0299974j
0.332847-0.0168622j, 0.332828-0.0168914j, 0.332847-0.0168622j, 0.332828-0.0168914j, 0.332806-0.0169227j, 0.332828-0.0168914j, 0.332847-0.0168622j, 0.332828-0.0168914j, 0.332847-0.0168622j
0.32719-0.063388j, 0.327167-0.0634134j, 0.32719-0.063388j, 0.327167-0.0634134j, 0.327141-0.0634403j, 0.327167-0.0634134j, 0.32719-0.063388j, 0.327167-0.0634134j, 0.32719-0.063388j
0.315062-0.10866j, 0.315036-0.108681j, 0.315062-0.10866j, 0.315036-0.108681j, 0.315007-0.108702j, 0.315036-0.108681j, 0.315062-0.10866j, 0.315036-0.108681j, 0.315062-0.10866j
0.296704-0.151782j, 0.296675-0.151798j, 0.296704-0.151782j, 0.296675-0.151798j, 0.296643-0.151814j, 0.296675-0.151798j, 0.296704-0.151782j, 0.296675-0.151798j, 0.296704-0.151782j
0.272478-0.191901j, 0.272447-0.191912j, 0.272478-0.191901j, 0.272447-0.191912j, 0.272414-0.191922j, 0.272447-0.191912j, 0.272478-0.191901j, 0.272447-0.191912j, 0.272478-0.191901j
0.242864-0.228225j, 0.242832-0.228229j, 0.242864-0.228225j, 0.242832-0.228229j, 0.242797-0.228233j, 0.242832-0.228229j, 0.242864-0.228225j, 0.242832-0.228229j, 0.242864-0.228225j
0.208447-0.260034j, 0.208415-0.260033j, 0.208447-0.260034j, 0.208415-0.260033j, 0.208381-0.260029j, 0.208415-0.260033j, 0.208447-0.260034j, 0.208415-0.260033j, 0.208447-0.260034j
0.169909-0.286701j, 0.169877-0.286693j, 0.169909-0.286701j, 0.169877-0.286693j, 0.169844-0.286682j, 0.169877-0.286693j, 0.169909-0.286701j, 0.169877-0.286693j, 0.169909-0.286701j
0.128011-0.307696j, 0.127981-0.307682j, 0.128011-0.307696j, 0.127981-0.307682j, 0.127949-0.307665j, 0.127981-0.307682j, 0.128011-0.307696j, 0.127981-0.307682j, 0.128011-0.307696j
0.0835816-0.322606j, 0.0835544-0.322585j, 0.0835816-0.322606j, 0.0835544-0.322585j, 0.0835258-0.322561j, 0.0835544-0.322585j, 0.0835816-0.322606j, 0.0835544-0.322585j, 0.0835816-0.322606j
0.0375007-0.331135j, 0.0374768-0.331108j, 0.0375007-0.331135j, 0.0374768-0.331108j, 0.037452-0.331077j, 0.0374768-0.331108j, 0.0375007-0.331135j, 0.0374768-0.331108j, 0.0375007-0.331135j
-0.00932097-0.333114j, -0.00934075-0.333082j, -0.00932097-0.333114j, -0.00934075-0.333082j, -0.00936071-0.333045j, -0.00934075-0.333082j, -0.00932097-0.333114j, -0.00934075-0.333082j, -0.00932097-0.333114j
-0.0559572-0.328506j, -0.0559721-0.328468j, -0.0559572-0.328506j, -0.0559721-0.328468j, -0.0559865-0.328426j, -0.0559721-0.328468j, -0.0559572-0.328506j, -0.0559721-0.328468j, -0.0559572-0.328506j
-0.101486-0.3174j, -0.101495-0.317358j, -0.101486-0.3174j, -0.101495-0.317358j, -0.101503-0.317311j, -0.101495-0.317358j, -0.101486-0.3174j, -0.101495-0.317358j, -0.101486-0.3174j
-0.145006-0.300016j, -0.145009-0.299971j, -0.145006-0.300016j, -0.145009-0.299971j, -0.145011-0.29992j, -0.145009-0.299971j, -0.145006-0.300016j, -0.145009-0.299971j, -0.145006-0.300016j
-0.185657-0.276699j, -0.185654-0.276651j, -0.185657-0.276699j, -0.185654-0.276651j, -0.185648-0.276597j, -0.185654-0.276651j, -0.185657-0.276699j, -0.185654-0.276651j, -0.185657-0.276699j
-0.222636-0.24791j, -0.222626-0.24786j, -0.222636-0.24791j, -0.222626-0.24786j, -0.222612-0.247804j, -0.222626-0.24786j, -0.222636-0.24791j, -0.222626-0.24786j, -0.222636-0.24791j
-0.25521-0.214218j, -0.255193-0.214167j, -0.25521-0.214218j, -0.255193-0.214167j, -0.255171-0.21411j, -0.255193-0.214167j, -0.25521-0.214218j, -0.255193-0.214167j, -0.25521-0.214218j
-0.282736-0.176289j, -0.282711-0.176238j, -0.282736-0.176289j, -0.282711-0.176238j, -0.282681-0.176182j, -0.282711-0.176238j, -0.282736-0.176289j, -0.282711-0.176238j, -0.282736-0.176289j
-0.304669-0.134874j, -0.304637-0.134824j, -0.304669-0.134874j, -0.304637-0.134824j, -0.3046-0.13477j, -0.304637-0.134824j, -0.304669-0.134874j, -0.304637-0.134824j, -0.304669-0.134874j
-0.320575-0.0907922j, -0.320537-0.0907442j, -0.320575-0.0907922j, -0.320537-0.0907442j, -0.320492-0.0906924j, -0.320537-0.0907442j, -0.320575-0.0907922j, -0.320537-0.0907442j, -0.320575-0.0907922j
-0.330141-0.0449148j, -0.330095-0.0448701j, -0.330141-0.0449148j, -0.330095-0.0448701j, -0.330043-0.044822j, -0.330095-0.0448701j, -0.330141-0.0449148j, -0.330095-0.0448701j, -0.330141-0.0449148j
-0.333176+0.00185041j, -0.333124+0.00189102j, -0.333176+0.00185041j, -0.333124+0.00189102j, -0.333066+0.00193416j, -0.333124+0.00189102j, -0.333176+0.00185041j, -0.333124+0.00189102j, -0.333176+0.00185041j
-0.329621+0.0485785j, -0.329564+0.048614j, -0.329621+0.0485785j, -0.329564+0.048614j, -0.3295+0.0486512j, -0.329564+0.048614j, -0.329621+0.0485785j, -0.329564+0.048614j, -0.329621+0.0485785j
-0.319546+0.0943451j, -0.319485+0.0943747j, -0.319546+0.0943451j, -0.319485+0.0943747j, -0.319416+0.0944052j, -0.319485+0.0943747j, -0.319546+0.0943451j, -0.319485+0.0943747j, -0.319546+0.0943451j
-0.303151+0.138245j, -0.303086+0.138268j, -0.303151+0.138245j, -0.303086+0.138268j, -0.303013+0.138291j, -0.303086+0.138268j, -0.303151+0.138245j, -0.303086+0.138268j, -0.303151+0.138245j
-0.280759+0.179411j, -0.280692+0.179427j, -0.280759+0.179411j, -0.280692+0.179427j, -0.280616+0.179442j, -0.280692+0.179427j, -0.280759+0.179411j, -0.280692+0.179427j, -0.280759+0.179411j
-0.252815+0.217028j, -0.252745+0.217036j, -0.252815+0.217028j, -0.252745+0.217036j, -0.252669+0.217042j, -0.252745+0.217036j, -0.252815+0.217028j, -0.252745+0.217036j, -0.252815+0.217028j
-0.21987+0.250352j, -0.2198+0.250352j, -0.21987+0.250352j, -0.2198+0.250352j, -0.219723+0.250349j, -0.2198+0.250352j, -0.21987+0.250352j, -0.2198+0.250352j, -0.21987+0.250352j
-0.182576+0.278724j, -0.182507+0.278716j, -0.182576+0.278724j, -0.182507+0.278716j, -0.182431+0.278704j, -0.182507+0.278716j, -0.182576+0.278724j, -0.182507+0.278716j, -0.182576+0.278724j
-0.141671+0.301584j, -0.141604+0.301567j, -0.141671+0.301584j, -0.141604+0.301567j, -0.14153+0.301546j, -0.141604+0.301567j, -0.141671+0.301584j, -0.141604+0.301567j, -0.141671+0.301584j
-0.0979638+0.318478j, -0.0978995+0.318453j, -0.0979638+0.318478j, -0.0978995+0.318453j, -0.0978294+0.318423j, -0.0978995+0.318453j, -0.0979638+0.318478j, -0.0978995+0.318453j, -0.0979638+0.318478j
-0.0523191+0.329073j, -0.0522589+0.32904j, -0.0523191+0.329073j, -0.0522589+0.32904j, -0.0521935+0.329002j, -0.0522589+0.32904j, -0.0523191+0.329073j, -0.0522589+0.32904j, -0.0523191+0.329073j
-0.00563954+0.33316j, -0.00558449+0.33312j, -0.00563954+0.33316j, -0.00558449+0.33312j, -0.00552509+0.333074j, -0.00558449+0.33312j, -0.00563954+0.33316j, -0.00558449+0.33312j, -0.00563954+0.33316j
0.0411516+0.330657j, 0.0412005+0.33061j, 0.0411516+0.330657j, 0.0412005+0.33061j, 0.0412529+0.330557j, 0.0412005+0.33061j, 0.0411516+0.330657j, 0.0412005+0.33061j, 0.0411516+0.330657j
0.0871289+0.321615j, 0.0871708+0.321562j, 0.0871289+0.321615j, 0.0871708+0.321562j, 0.0872153+0.321503j, 0.0871708+0.321562j, 0.0871289+0.321615j, 0.0871708+0.321562j, 0.0871289+0.321615j
0.131383+0.306212j, 0.131417+0.306154j, 0.131383+0.306212j, 0.131417+0.306154j, 0.131453+0.30609j, 0.131417+0.306154j, 0.131383+0.306212j, 0.131417+0.306154j, 0.131383+0.306212j
0.173039+0.284752j, 0.173064+0.284691j, 0.173039+0.284752j, 0.173064+0.284691j, 0.173091+0.284623j, 0.173064+0.284691j, 0.173039+0.284752j, 0.173064+0.284691j, 0.173039+0.284752j
0.211272+0.257661j, 0.211289+0.257597j, 0.211272+0.257661j, 0.211289+0.257597j, 0.211306+0.257527j, 0.211289+0.257597j, 0.211272+0.257661j, 0.211289+0.257597j, 0.211272+0.257661j
0.245327+0.225474j, 0.245335+0.225409j, 0.245327+0.225474j, 0.245335+0.225409j, 0.245342+0.225337j, 0.245335+0.225409j, 0.245327+0.225474j, 0.245335+0.225409j, 0.245327+0.225474j
0.27453+0.188828j, 0.274529+0.188763j, 0.27453+0.188828j, 0.274529+0.188763j, 0.274525+0.188691j, 0.274529+0.188763j, 0.27453+0.188828j, 0.274529+0.188763j, 0.27453+0.188828j
0.298304+0.148448j, 0.298293+0.148384j, 0.298304+0.148448j, 0.298293+0.148384j, 0.29828+0.148314j, 0.298293+0.148384j, 0.298304+0.148448j, 0.298293+0.148384j, 0.298304+0.148448j
0.316178+0.105132j, 0.316158+0.105071j, 0.316178+0.105132j, 0.316158+0.105071j, 0.316135+0.105004j, 0.316158+0.105071j, 0.316178+0.105132j, 0.316158+0.105071j, 0.316178+0.105132j
0.327799+0.0597378j, 0.327771+0.05968j, 0.327799+0.0597378j, 0.327771+0.05968j, 0.327739+0.0596182j, 0.327771+0.05968j, 0.327799+0.0597378j, 0.327771+0.05968j, 0.327799+0.0597378j
0.332937+0.013162j, 0.332901+0.0131093j, 0.332937+0.013162j, 0.332901+0.0131093j, 0.332861+0.0130535j, 0.332901+0.0131093j, 0.332937+0.013162j, 0.332901+0.0131093j, 0.332937+0.013162j
0.331491-0.0336737j, 0.331448-0.0337201j, 0.331491-0.0336737j, 0.331448-0.0337201j, 0.331401-0.0337688j, 0.331448-0.0337201j, 0.331491-0.0336737j, 0.331448-0.0337201j, 0.331491-0.0336737j
0.323489-0.0798427j, 0.32344-0.0798818j, 0.323489-0.0798427j, 0.32344-0.0798818j, 0.323386-0.0799222j, 0.32344-0.0798818j, 0.323489-0.0798427j, 0.32344-0.0798818j, 0.323489-0.0798427j
0.30909-0.124432j, 0.309036-0.124463j, 0.30909-0.124432j, 0.309036-0.124463j, 0.308977-0.124494j, 0.309036-0.124463j, 0.30909-0.124432j, 0.309036-0.124463j, 0.30909-0.124432j
0.288578-0.16656j, 0.28852-0.166582j, 0.288578-0.16656j, 0.28852-0.166582j, 0.288458-0.166603j, 0.28852-0.166582j, 0.288578-0.16656j, 0.28852-0.166582j, 0.288578-0.16656j
0.262359-0.205393j, 0.262299-0.205405j, 0.262359-0.205393j, 0.262299-0.205405j, 0.262235-0.205416j, 0.262299-0.205405j, 0.262359-0.205393j, 0.262299-0.205405j, 0.262359-0.205393j
0.230953-0.240164j, 0.230892-0.240166j, 0.230953-0.240164j, 0.230892-0.240166j, 0.230826-0.240165j, 0.230892-0.240166j, 0.230953-0.240164j, 0.230892-0.240166j, 0.230953-0.240164j
0.194979-0.270184j, 0.194918-0.270176j, 0.194979-0.270184j, 0.194918-0.270176j, 0.194854-0.270164j, 0.194918-0.270176j, 0.194979-0.270184j, 0.194918-0.270176j, 0.194979-0.270184j
0.15515-0.29486j, 0.155091-0.294842j, 0.15515-0.29486j, 0.155091-0.294842j, 0.155029-0.294819j, 0.155091-0.294842j, 0.15515-0.29486j, 0.155091-0.294842j, 0.15515-0.29486j
0.112253-0.313704j, 0.112198-0.313676j, 0.112253-0.313704j, 0.112198-0.313676j, 0.11214-0.313642j, 0.112198-0.313676j, 0.112253-0.313704j, 0.112198-0.313676j, 0.112253-0.313704j
0.0671371-0.326344j, 0.0670866-0.326305j, 0.0671371-0.326344j, 0.0670866-0.326305j, 0.0670341-0.326261j, 0.0670866-0.326305j, 0.0671371-0.326344j, 0.0670866-0.326305j, 0.0671371-0.326344j
0.0206944-0.332529j, 0.02065-0.332481j, 0.0206944-0.332529j, 0.02065-0.332481j, 0.0206043-0.332427j, 0.02065-0.332481j, 0.0206944-0.332529j, 0.02065-0.332481j, 0.0206944-0.332529j
-0.0261566-0.332137j, -0.0261938-0.332081j, -0.0261566-0.332137j, -0.0261938-0.332081j, -0.0262311-0.332018j, -0.0261938-0.332081j, -0.0261566-0.332137j, -0.0261938-0.332081j, -0.0261566-0.332137j
-0.0724892-0.325176j, -0.072518-0.325113j, -0.0724892-0.325176j, -0.072518-0.325113j, -0.072546-0.325042j, -0.072518-0.325113j, -0.0724892-0.325176j, -0.072518-0.325113j, -0.0724892-0.325176j
-0.117387-0.311783j, -0.117407-0.311714j, -0.117387-0.311783j, -0.117407-0.311714j, -0.117424-0.311637j, -0.117407-0.311714j, -0.117387-0.311783j, -0.117407-0.311714j, -0.117387-0.311783j
-0.159962-0.292225j, -0.159972-0.292151j, -0.159962-0.292225j, -0.159972-0.292151j, -0.159978-0.292069j, -0.159972-0.292151j, -0.159962-0.292225j, -0.159972-0.292151j, -0.159962-0.292225j
-0.199373-0.266887j, -0.199371-0.266809j, -0.199373-0.266887j, -0.199371-0.266809j, -0.199366-0.266724j, -0.199371-0.266809j, -0.199373-0.266887j, -0.199371-0.266809j, -0.199373-0.266887j
-0.234839-0.23627j, -0.234827-0.236191j, -0.234839-0.23627j, -0.234827-0.236191j, -0.234809-0.236104j, -0.234827-0.236191j, -0.234839-0.23627j, -0.234827-0.236191j, -0.234839-0.23627j
-0.26566-0.200981j, -0.265636-0.200901j, -0.26566-0.200981j, -0.265636-0.200901j, -0.265606-0.200815j, -0.265636-0.200901j, -0.26566-0.200981j, -0.265636-0.200901j, -0.26566-0.200981j
-0.291225-0.161718j, -0.291191-0.161639j, -0.291225-0.161718j, -0.291191-0.161639j, -0.291149-0.161554j, -0.291191-0.161639j, -0.291225-0.161718j, -0.291191-0.161639j, -0.291225-0.161718j
-0.31103-0.119256j, -0.310985-0.11918j, -0.31103-0.119256j, -0.310985-0.11918j, -0.310931-0.119098j, -0.310985-0.11918j, -0.31103-0.119256j, -0.310985-0.11918j, -0.31103-0.119256j
-0.324683-0.0744358j, -0.324627-0.0743642j, -0.324683-0.0744358j, -0.324627-0.0743642j, -0.324562-0.074288j, -0.324627-0.0743642j, -0.324683-0.0744358j, -0.324627-0.0743642j, -0.324683-0.0744358j
-0.331913-0.0281442j, -0.331847-0.0280786j, -0.331913-0.0281442j, -0.331847-0.0280786j, -0.331772-0.0280092j, -0.331847-0.0280786j, -0.331913-0.0281442j, -0.331847-0.0280786j, -0.331913-0.0281442j
-0.332578+0.0187037j, -0.332504+0.018762j, -0.332578+0.0187037j, -0.332504+0.018762j, -0.332419+0.018823j, -0.332504+0.018762j, -0.332578+0.0187037j, -0.332504+0.018762j, -0.332578+0.0187037j
-0.326665+0.0651812j, -0.326583+0.065231j, -0.326665+0.0651812j, -0.326583+0.065231j, -0.326491+0.0652823j, -0.326583+0.065231j, -0.326665+0.0651812j, -0.326583+0.065231j, -0.326665+0.0651812j
-0.31429+0.110369j, -0.314202+0.110409j, -0.31429+0.110369j, -0.314202+0.110409j, -0.314103+0.11045j, -0.314202+0.110409j, -0.31429+0.110369j, -0.314202+0.110409j, -0.31429+0.110369j
-0.295699+0.153373j, -0.295606+0.153403j, -0.295699+0.153373j, -0.295606+0.153403j, -0.295503+0.153431j, -0.295606+0.153403j, -0.295699+0.153373j, -0.295606+0.153403j, -0.295699+0.153373j
-0.27126+0.193344j, -0.271163+0.193362j, -0.27126+0.193344j, -0.271163+0.193362j, -0.271056+0.193378j, -0.271163+0.193362j, -0.27126+0.193344j, -0.271163+0.193362j, -0.27126+0.193344j
-0.241455+0.22949j, -0.241356+0.229496j, -0.241455+0.22949j, -0.241356+0.229496j, -0.241248+0.229499j, -0.241356+0.229496j, -0.241455+0.22949j, -0.241356+0.229496j, -0.241455+0.22949j
-0.206874+0.261097j, -0.206775+0.261091j, -0.206874+0.261097j, -0.206775+0.261091j, -0.206668+0.26108j, -0.206775+0.261091j, -0.206874+0.261097j, -0.206775+0.261091j, -0.206874+0.261097j
-0.168201+0.28754j, -0.168104+0.287521j, -0.168201+0.28754j, -0.168104+0.287521j, -0.168+0.287497j, -0.168104+0.287521j, -0.168201+0.28754j, -0.168104+0.287521j, -0.168201+0.28754j
-0.126202+0.308295j, -0.126108+0.308264j, -0.126202+0.308295j, -0.126108+0.308264j, -0.126008+0.308227j, -0.126108+0.308264j, -0.126202+0.308295j, -0.126108+0.308264j, -0.126202+0.308295j
-0.0817061+0.322953j, -0.0816181+0.32291j, -0.0817061+0.322953j, -0.0816181+0.32291j, -0.0815236+0.322861j, -0.0816181+0.32291j, -0.0817061+0.322953j, -0.0816181+0.32291j, -0.0817061+0.322953j
-0.0355945+0.331223j, -0.0355132+0.331169j, -0.0355945+0.331223j, -0.0355132+0.331169j, -0.0354266+0.331108j, -0.0355132+0.331169j, -0.0355945+0.331223j, -0.0355132+0.331169j, -0.0355945+0.331223j
0.0112212+0.332942j, 0.0112942+0.332878j, 0.0112212+0.332942j, 0.0112942+0.332878j, 0.0113715+0.332806j, 0.0112942+0.332878j, 0.0112212+0.332942j, 0.0112942+0.332878j, 0.0112212+0.332942j
0.057815+0.328076j, 0.0578784+0.328003j, 0.057815+0.328076j, 0.0578784+0.328003j, 0.0579449+0.327922j, 0.0578784+0.328003j, 0.057815+0.328076j, 0.0578784+0.328003j, 0.057815+0.328076j
0.103265+0.316721j, 0.103318+0.316641j, 0.103265+0.316721j, 0.103318+0.316641j, 0.103373+0.316552j, 0.103318+0.316641j, 0.103265+0.316721j, 0.103318+0.316641j, 0.103265+0.316721j
0.146673+0.299102j, 0.146714+0.299016j, 0.146673+0.299102j, 0.146714+0.299016j, 0.146756+0.298921j, 0.146714+0.299016j, 0.146673+0.299102j, 0.146714+0.299016j, 0.146673+0.299102j
