0.990111-0.140279j
0.560716-0.827299j
0.439118-0.897774j
0.308837-0.950495j
0.172448-0.984419j
0.0326497-0.998874j
-0.107794-0.993576j
-0.246106-0.96863j
-0.379551-0.924527j
-0.505489-0.862141j
-0.62143-0.782706j
-0.725082-0.687792j
-0.814394-0.579276j
-0.887601-0.459305j
-0.943254-0.330252j
-0.980254-0.194667j
-0.997867-0.0552328j
-0.995747+0.0852932j
-0.973935+0.224132j
-0.932863+0.358538j
-0.873342+0.485854j
-0.796551+0.603561j
-0.704006+0.709331j
-0.59754+0.801074j
-0.479257+0.876974j
-0.351497+0.935531j
-0.216785+0.975587j
-0.0777869+0.99635j
0.0627494+0.997409j
0.202044+0.978743j
0.337343+0.940722j
0.465971+0.884096j
0.585383+0.809988j
0.693218+0.71986j
0.787344+0.615498j
0.865899+0.498963j
0.92733+0.372561j
0.970422+0.238792j
0.994323+0.100301j
0.99856-0.0401737j
0.98305-0.179853j
0.948099-0.315976j
0.894398-0.44585j
0.82301-0.566906j
0.735346-0.67675j
0.63314-0.773212j
0.518413-0.854381j
0.393435-0.918655j
0.260676-0.964761j
0.122763-0.991787j
-0.0175782-0.999201j
-0.157571-0.986853j
-0.294448-0.95499j
-0.425501-0.904241j
-0.548139-0.83561j
-0.659937-0.750454j
-0.758684-0.650458j
-0.842427-0.537598j
-0.90951-0.414107j
-0.958606-0.282426j
-0.988744-0.145161j
-0.99933-0.00502559j
-0.990152+0.135209j
-0.961393+0.272769j
-0.913622+0.404935j
-0.847783+0.529093j
-0.765179+0.642787j
-0.667442+0.743769j
-0.556507+0.830042j
-0.434566+0.899899j
-0.304031+0.951961j
-0.167485+0.985196j
-0.0276262+0.998947j
0.112778+0.992944j
0.250952+0.967304j
0.384163+0.922535j
0.509776+0.859522j
0.625308+0.779511j
0.728473+0.684085j
0.817232+0.57513j
0.889829+0.454802j
0.944828+0.32548j
0.981143+0.189722j
0.998054+0.0502123j
0.995228-0.0902903j
0.97272-0.229007j
0.930976-0.363194j
0.870821-0.490199j
0.793445-0.607509j
0.700377-0.712805j
0.593459-0.804004j
0.474806-0.879303j
0.346763-0.937213j
0.211862-0.976588j
0.0727722-0.99665j
-0.0677565-0.997003j
-0.206945-0.977638j
-0.342041-0.93894j
-0.470372-0.881674j
-0.5894-0.806971j
-0.696773-0.716311j
-0.790366-0.611484j
-0.868328-0.494565j
-0.929118-0.367866j
-0.971534-0.233893j
-0.994736-0.095294j
-0.998267+0.045189j
-0.982056+0.184778j
-0.946423+0.320712j
-0.892075+0.450304j
-0.820085+0.57099j
-0.731877+0.680385j
-0.629196+0.776323j
-0.514072+0.856909j
-0.388782+0.920548j
-0.255803+0.965983j
-0.117767+0.992314j
0.0225988+0.999021j
0.162517+0.985971j
0.299221+0.953423j
0.430007+0.90202j
0.552289+0.832779j
0.663649+0.747069j
0.761884+0.646585j
0.845052+0.533315j
0.911508+0.409498j
0.959937+0.277583j
0.989383+0.140179j
0.999263+2.59839e-06j
0.989382-0.140173j
0.959934-0.277576j
0.911503-0.40949j
0.845046-0.533305j
0.761878-0.646573j
0.663643-0.747055j
0.552284-0.832762j
0.430003-0.902001j
0.299219-0.953401j
0.162518-0.985947j
0.0226034-0.998995j
-0.117758-0.992286j
-0.25579-0.965954j
-0.388764-0.92052j
-0.514049-0.856881j
-0.629168-0.776297j
-0.731844-0.680361j
-0.820047-0.57097j
-0.892032-0.450289j
-0.946377-0.320702j
-0.982006-0.184774j
-0.998214-0.0451918j
-0.994682+0.0952836j
-0.97148+0.233874j
-0.929065+0.36784j
-0.868277+0.49453j
-0.790318+0.611441j
-0.69673+0.716259j
-0.589364+0.806913j
-0.470343+0.881609j
-0.34202+0.938869j
-0.206934+0.977563j
-0.0677565+0.996924j
0.0727611+0.99657j
0.211839+0.976508j
0.346728+0.937135j
0.474759+0.879229j
0.593402+0.803935j
0.700309+0.712743j
0.793366+0.607456j
0.870734+0.490156j
0.930882+0.363163j
0.97262+0.228989j
0.995124+0.0902862j
0.997948-0.0502016j
0.981037-0.189696j
0.944725-0.325439j
0.88973-0.454746j
0.81714-0.575059j
0.728391-0.684j
0.625237-0.779414j
0.509718-0.859414j
0.38412-0.922417j
0.250925-0.967179j
0.112769-0.992814j
-0.0276171-0.998815j
-0.167457-0.985064j
-0.303984-0.951832j
-0.4345-0.899776j
-0.556423-0.829927j
-0.667342-0.743665j
-0.765063-0.642697j
-0.847654-0.529019j
-0.913481-0.404879j
-0.961244-0.272733j
-0.989997-0.135193j
-0.999171+0.0050193j
-0.988586+0.145132j
-0.958451+0.282375j
-0.909361+0.414033j
-0.842288+0.537503j
-0.758558+0.650343j
-0.659827+0.750322j
-0.548048+0.835461j
-0.42543+0.904079j
-0.2944+0.954817j
-0.157548+0.986673j
-0.0175803+0.999016j
0.122735+0.991603j
0.260622+0.96458j
0.393355+0.918481j
0.518309+0.854219j
0.633012+0.773063j
0.735196+0.67662j
0.822841+0.566796j
0.894214+0.445764j
0.947902+0.315916j
0.982845+0.179822j
0.99835+0.0401708j
0.994113-0.100274j
0.970215-0.238735j
0.927131-0.372475j
0.865712-0.498849j
0.787173-0.615357j
0.693067-0.719695j
0.585255-0.809801j
0.465869-0.883891j
0.337271-0.940502j
0.202003-0.978513j
0.0627401-0.997173j
-0.0777628-0.996113j
-0.216728-0.975354j
-0.351406-0.935306j
-0.479135-0.876762j
-0.597388-0.800879j
-0.703826-0.709158j
-0.796346-0.603413j
-0.873117-0.485735j
-0.932621-0.358451j
-0.973681-0.22408j
-0.995486-0.0852765j
-0.997604+0.0552126j
-0.979993+0.194609j
-0.943002+0.330157j
-0.887363+0.459176j
-0.814175+0.579113j
-0.724886+0.687598j
-0.621262+0.782485j
-0.505352+0.861896j
-0.379448+0.924263j
-0.246041+0.968352j
-0.107769+0.99329j
0.0326348+0.998585j
0.172393+0.984132j
0.308741+0.950216j
0.438983+0.89751j
0.560543+0.827054j
0.671018+0.740243j
0.768223+0.638793j
0.850235+0.52471j
0.915433+0.400251j
0.962527+0.267877j
0.990586+0.130205j
0.999055-0.0100406j
0.987766-0.150088j
0.956944-0.287166j
0.907197-0.418566j
0.83951-0.541687j
0.75522-0.654096j
0.655996-0.753569j
0.543799-0.838139j
0.420848-0.906134j
0.289575-0.956209j
0.152575-0.987374j
0.0125582-0.999013j
-0.127707-0.990895j
-0.265445-0.963182j
-0.397934-0.91642j
-0.522554-0.851536j
-0.636839-0.769811j
-0.738529-0.672863j
-0.825614-0.562609j
-0.896372-0.441229j
-0.949403-0.311123j
-0.983658-0.174865j
-0.99846-0.0351496j
-0.993517+0.105261j
-0.968926+0.24359j
-0.925174+0.377101j
-0.863125+0.503154j
-0.784008+0.619257j
-0.689386+0.723113j
-0.581131+0.812668j
-0.461384+0.886152j
-0.332513+0.942111j
-0.197066+0.979439j
-0.0577226+0.997397j
0.0827622+0.995631j
0.22161+0.974175j
0.356075+0.933455j
0.483497+0.874274j
0.601358+0.797803j
0.707326+0.705556j
0.799306+0.599355j
0.875479+0.481302j
0.934337+0.353731j
0.974719+0.219166j
0.995824+0.0802656j
0.997236-0.0602212j
0.978926-0.199517j
0.941257-0.334867j
0.884974-0.463594j
0.81119-0.583152j
0.721364-0.691178j
0.617273-0.785535j
0.500974-0.864357j
0.374769-0.926086j
0.241152-0.9695j
0.102767-0.993741j
-0.0376501-0.998329j
-0.177322-0.983175j
-0.313488-0.948578j
-0.443453-0.895221j
-0.564648-0.824161j
-0.674677-0.736803j
-0.771363-0.634873j
-0.852794-0.520389j
-0.91736-0.395613j
-0.963785-0.263015j
-0.991149-0.125215j
-0.998912+0.0150607j
-0.986921+0.155038j
-0.955413+0.291949j
-0.90501+0.423086j
-0.83671+0.545857j
-0.751864+0.657831j
-0.652148+0.756796j
-0.539536+0.840795j
-0.416255+0.908166j
-0.284742+0.957577j
-0.147598+0.988051j
-0.00753591+0.998984j
0.132675+0.990162j
0.270262+0.961759j
0.402504+0.914336j
0.526786+0.848831j
0.640649+0.76654j
0.741843+0.66909j
0.828366+0.558408j
0.898507+0.436684j
0.95088+0.306324j
0.984447+0.169906j
0.998546+0.0301285j
0.992897-0.110245j
0.967614-0.248437j
0.923194-0.381716j
0.860518-0.507446j
0.780824-0.62314j
0.685689-0.726511j
0.576994-0.815514j
0.456888-0.888389j
0.327748-0.943696j
0.192126-0.980339j
0.0527048-0.997596j
-0.0877581-0.995124j
-0.226485-0.972972j
-0.360733-0.931579j
-0.487847-0.871763j
-0.605312-0.794708j
-0.710807-0.701936j
-0.802245-0.595283j
-0.877817-0.476858j
-0.936029-0.349003j
-0.97573-0.214247j
-0.996136-0.0752535j
-0.996841+0.0652275j
-0.977833+0.204418j
-0.939488+0.339566j
-0.882563+0.467999j
-0.808185+0.587176j
-0.717824+0.69474j
-0.613268+0.788565j
-0.496584+0.866796j
-0.37008+0.927884j
-0.236257+0.970623j
-0.0977631+0.994166j
0.0426643+0.998049j
0.182248+0.982194j
0.318227+0.946915j
0.447912+0.892911j
0.568739+0.821248j
0.678319+0.733344j
0.774483+0.630938j
0.855332+0.516055j
0.919265+0.390967j
0.965019+0.258147j
0.991688+0.120222j
0.998746-0.0200795j
0.986052-0.159984j
0.953859-0.296724j
0.902801-0.427596j
0.833891-0.550012j
0.748489-0.66155j
0.648286-0.760005j
0.535262-0.84343j
0.411653-0.910175j
0.279904-0.95892j
0.14262-0.988702j
0.002515-0.998931j
-0.137639-0.989405j
-0.275071-0.960313j
-0.407062-0.91223j
-0.531003-0.846106j
-0.644443-0.76325j
-0.745138-0.665301j
-0.831097-0.554194j
-0.90062-0.432128j
-0.952332-0.301517j
-0.985211-0.164943j
-0.998606-0.0251074j
-0.992252+0.115224j
-0.966276+0.253277j
-0.921191+0.386321j
-0.857889+0.511724j
-0.777621+0.627007j
-0.681975+0.729891j
-0.572842+0.818339j
-0.452381+0.890605j
-0.322975+0.945257j
-0.187181+0.981216j
-0.047686+0.99777j
0.0927517+0.994592j
0.231355+0.971745j
0.365382+0.929681j
0.492184+0.869232j
0.609251+0.791593j
0.71427+0.6983j
0.805164+0.591197j
0.880134+0.472403j
0.937698+0.344267j
0.976718+0.209323j
0.996423+0.0702402j
0.996423-0.0702316j
0.976717-0.209314j
0.937696-0.344257j
0.880131-0.472392j
0.80516-0.591184j
0.714267-0.698285j
0.609249-0.791576j
0.492183-0.869213j
0.365383-0.92966j
0.231358-0.971722j
0.0927579-0.994567j
-0.0476762-0.997743j
-0.187167-0.981188j
-0.322956-0.94523j
-0.452358-0.890578j
-0.572814-0.818314j
-0.681942-0.729868j
-0.777583-0.626988j
-0.857847-0.511709j
-0.921145-0.386311j
-0.966227-0.253273j
-0.992201-0.115227j
-0.998553+0.0250973j
-0.985157+0.164925j
-0.95228+0.301491j
-0.900569+0.432094j
-0.83105+0.554152j
-0.745096+0.665251j
-0.644406+0.763194j
-0.530974+0.846043j
-0.407041+0.912161j
-0.275059+0.960239j
-0.137637+0.989328j
0.00250608+0.998852j
0.142599+0.988623j
0.279872+0.958843j
0.41161+0.9101j
0.535207+0.84336j
0.64822+0.759941j
0.748414+0.661495j
0.833806+0.549966j
0.902709+0.427562j
0.95376+0.296703j
0.98595+0.159976j
0.998641+0.0200861j
0.991583-0.120201j
0.964915-0.25811j
0.919165-0.390915j
0.855239-0.515989j
0.774399-0.630858j
0.678244-0.733251j
0.568677-0.821143j
0.447864-0.892796j
0.318195-0.946793j
0.182233-0.982066j
0.0426674-0.997918j
-0.0977414-0.994035j
-0.236217-0.970493j
-0.370021-0.92776j
-0.496507-0.866679j
-0.613174-0.788459j
-0.717714-0.694646j
-0.808061-0.587096j
-0.882427-0.467936j
-0.939342-0.339523j
-0.97768-0.204395j
-0.996684-0.0652261j
-0.995978+0.0752328j
-0.975575+0.214204j
-0.935879+0.348938j
-0.877675+0.476771j
-0.802115+0.595176j
-0.710692+0.70181j
-0.605214+0.794565j
-0.487768+0.871606j
-0.360677+0.93141j
-0.226453+0.972795j
-0.0877506+0.994941j
0.0526865+0.997412j
0.192081+0.980157j
0.327677+0.943519j
0.456793+0.888222j
0.576874+0.81536j
0.685548+0.726374j
0.780663+0.623023j
0.86034+0.507351j
0.923002+0.381646j
0.967412+0.248394j
0.992689+0.11023j
0.998335-0.0301135j
0.984238-0.169861j
0.950677-0.306249j
0.898315-0.436581j
0.828189-0.558278j
0.741684-0.668935j
0.640512-0.766362j
0.526673-0.848634j
0.402419-0.914123j
0.270208-0.961534j
0.132653-0.989929j
-0.00752553-0.998748j
-0.147554-0.987816j
-0.284665-0.957348j
-0.416146-0.907948j
-0.539396-0.840593j
-0.65198-0.756614j
-0.751669-0.657673j
-0.836493-0.545725j
-0.904775-0.422986j
-0.955163-0.291882j
-0.986663-0.155006j
-0.998649-0.0150654j
-0.990887+0.125173j
-0.963529+0.262936j
-0.917116+0.395499j
-0.852566+0.52024j
-0.771156+0.634692j
-0.674496+0.736592j
-0.564498+0.823926j
-0.443336+0.894965j
-0.313407+0.948305j
-0.17728+0.982892j
-0.0376479+0.998041j
0.102728+0.993452j
0.241073+0.969217j
0.37465+0.925815j
0.500817+0.864104j
0.61708+0.785304j
0.721139+0.690975j
0.810937+0.582981j
0.884698+0.463459j
0.940962+0.334771j
0.978618+0.199463j
0.996921+0.0602111j
0.995509-0.0802313j
0.974409-0.219087j
0.93404-0.353609j
0.875199-0.481139j
0.79905-0.599153j
0.7071-0.705317j
0.601166-0.797534j
0.483344-0.873978j
0.355963-0.933138j
0.221544-0.973844j
0.0827429-0.995291j
-0.0576938-0.997056j
-0.196989-0.979102j
-0.332389-0.941786j
-0.461214-0.885846j
-0.580919-0.812387j
-0.689135-0.722862j
-0.783722-0.619043j
-0.862811-0.502981j
-0.924836-0.376973j
-0.968571-0.24351j
-0.993152-0.105231j
-0.998092+0.0351278j
-0.983294+0.174792j
-0.949051+0.310999j
-0.896039+0.441055j
-0.825307+0.562389j
-0.738254+0.672601j
-0.636602+0.769511j
-0.52236+0.851203j
-0.397789+0.916061j
-0.265351+0.962804j
-0.127665+0.990505j
0.0125442+0.998619j
0.152505+0.986984j
0.28945+0.95583j
0.420671+0.905774j
0.543572+0.837805j
0.655723+0.753268j
0.754906+0.653835j
0.83916+0.541472j
0.906818+0.418401j
0.956543+0.287055j
0.987352+0.150034j
0.998634+0.0100454j
0.990168-0.130141j
0.96212-0.267754j
0.915045-0.400071j
0.849874-0.524476j
0.767897-0.638509j
0.670733-0.739915j
0.560306-0.826687j
0.438798-0.897111j
0.308613-0.949793j
0.172325-0.983693j
0.0326293-0.998138j
-0.107711-0.992845j
-0.245921-0.967917j
-0.379268-0.923847j
-0.505113-0.861508j
-0.62097-0.782131j
-0.724545-0.687288j
-0.813792-0.578853j
-0.886945-0.45897j
-0.942558-0.330012j
-0.979531-0.194527j
-0.997132-0.0551956j
-0.995014+0.085227j
-0.973219+0.223964j
-0.932177+0.358271j
-0.8727+0.485493j
-0.795966+0.603113j
-0.70349+0.708806j
-0.597103+0.800482j
-0.478907+0.876327j
-0.351241+0.934841j
-0.216629+0.974868j
-0.0777331+0.995616j
0.0626996+0.996674j
0.201892+0.978023j
0.337092+0.94003j
0.465624+0.883447j
0.584949+0.809393j
0.692705+0.719333j
0.786762+0.615047j
0.86526+0.498599j
0.926646+0.37229j
0.969707+0.23862j
0.99359+0.100231j
0.997825-0.0401405j
0.982326-0.179717j
0.947401-0.31574j
0.893741-0.445518j
0.822406-0.566485j
0.734807-0.676249j
0.632676-0.772639j
0.518035-0.85375j
0.393149-0.917976j
0.260488-0.964049j
0.122676-0.991056j
-0.0175614-0.998464j
-0.157451-0.986127j
-0.294227-0.954288j
-0.425184-0.903577j
-0.547732-0.834997j
-0.659448-0.749904j
-0.758122-0.649981j
-0.841804-0.537205j
-0.908837-0.413805j
-0.957898-0.282222j
-0.988015-0.145058j
-0.998593-0.00502571j
-0.989422+0.135106j
-0.960685+0.272565j
-0.91295+0.404633j
-0.84716+0.5287j
-0.764617+0.64231j
-0.666953+0.743218j
-0.556099+0.829427j
-0.434249+0.899234j
-0.303811+0.951258j
-0.167365+0.984469j
-0.0276096+0.998211j
0.112691+0.992213j
0.250764+0.966592j
0.383876+0.921857j
0.509397+0.85889j
0.624844+0.778939j
0.727934+0.683583j
0.816627+0.57471j
0.889171+0.454471j
0.944131+0.325244j
0.980419+0.189586j
