0.994346-0.105352j
-0.467904+0.856201j
-0.375055+0.900656j
-0.278049+0.935077j
-0.177964+0.959084j
-0.075916+0.972411j
0.026959+0.974911j
0.129516+0.96656j
0.230613+0.94745j
0.329125+0.917799j
0.423956+0.877936j
0.514052+0.828308j
0.59841+0.769469j
0.676091+0.702075j
0.746234+0.626878j
0.808058+0.544717j
0.860876+0.456507j
0.904103+0.363232j
0.937259+0.265929j
0.959976+0.165684j
0.972004+0.0636121j
0.97321-0.0391502j
0.963583-0.141457j
0.943232-0.242174j
0.912385-0.340174j
0.871388-0.434372j
0.820699-0.52372j
0.760884-0.607219j
0.69261-0.683947j
0.616639-0.753047j
0.533817-0.813754j
0.445068-0.865391j
0.351381-0.907386j
0.253799-0.939275j
0.15341-0.960701j
0.0513302-0.971432j
-0.0513025-0.971346j
-0.153346-0.960448j
-0.253664-0.938864j
-0.351141-0.906829j
-0.444693-0.864708j
-0.533277-0.81297j
-0.61591-0.752191j
-0.691673-0.68305j
-0.759723-0.606317j
-0.819305-0.522851j
-0.869756-0.433579j
-0.910517-0.339496j
-0.941135-0.241651j
-0.961273-0.141133j
-0.970706-0.0390638j
-0.969333+0.0634245j
-0.957171+0.165189j
-0.934356+0.265094j
-0.901145+0.362032j
-0.857909+0.454924j
-0.805131+0.542735j
-0.7434+0.62449j
-0.673406+0.699277j
-0.595928+0.76627j
-0.51183+0.82472j
-0.42205+0.87398j
-0.327588+0.913503j
-0.229496+0.94285j
-0.128867+0.961699j
-0.0268215+0.969838j
0.0755048+0.96718j
0.176973+0.953759j
0.276453+0.929721j
0.372838+0.895341j
0.465056+0.851j
0.552082+0.797193j
0.632946+0.734524j
0.706752+0.663689j
0.772677+0.58548j
0.82999+0.500767j
0.878054+0.410494j
0.916336+0.31567j
0.944412+0.217347j
0.96197+0.116623j
0.968818+0.0146186j
0.96488-0.0875308j
0.950203-0.188687j
0.924952-0.287727j
0.88941-0.383545j
0.843974-0.475077j
0.789152-0.561305j
0.725555-0.641269j
0.653894-0.714082j
0.574967-0.778933j
0.489653-0.835103j
0.398905-0.881967j
0.303732-0.919005j
0.205196-0.945807j
0.104393-0.962077j
0.00244541-0.967635j
-0.099511-0.962421j
-0.200342-0.946496j
-0.298924-0.920037j
-0.394162-0.883342j
-0.484996-0.836822j
-0.570415-0.780995j
-0.649469-0.716484j
-0.72128-0.644009j
-0.78505-0.564379j
-0.84007-0.478481j
-0.885729-0.387272j
-0.921521-0.291769j
-0.94705-0.193033j
-0.962031-0.0921679j
-0.966302+0.00970598j
-0.959816+0.111453j
-0.942648+0.211942j
-0.914989+0.310055j
-0.877151+0.404698j
-0.829556+0.494821j
-0.772735+0.579419j
-0.707323+0.657552j
-0.634049+0.728354j
-0.55373+0.791034j
-0.467262+0.844901j
-0.375608+0.88935j
-0.279789+0.923893j
-0.180873+0.948147j
-0.0799611+0.961841j
0.0218233+0.964829j
0.123347+0.957075j
0.223479+0.93867j
0.321107+0.909818j
0.415143+0.870845j
0.504541+0.822187j
0.588308+0.764383j
0.665511+0.698084j
0.735293+0.624023j
0.796878+0.543031j
0.849582+0.456009j
0.89282+0.363925j
0.926113+0.26781j
0.949091+0.168727j
0.961501+0.067784j
0.963206-0.0338944j
0.954189-0.135179j
0.934553-0.234938j
0.904517-0.332068j
0.864419-0.425482j
0.814706-0.514144j
0.755934-0.597069j
0.688757-0.673331j
0.613926-0.742085j
0.532275-0.802567j
0.444713-0.854106j
0.352217-0.896128j
0.255816-0.928167j
0.156585-0.94987j
0.0556291-0.960994j
-0.0459284-0.961422j
-0.146957-0.951146j
-0.246331-0.930287j
-0.342946-0.899075j
-0.435727-0.857858j
-0.52364-0.807105j
-0.60571-0.747373j
-0.681023-0.679335j
-0.748742-0.603746j
-0.808114-0.521449j
-0.858481-0.433365j
-0.899283-0.340469j
-0.930068-0.243804j
-0.950495-0.144441j
-0.960338-0.0434854j
-0.95949+0.0579336j
-0.947961+0.158693j
-0.925883+0.257664j
-0.893502+0.353752j
-0.851182+0.445886j
-0.799394+0.533037j
-0.738718+0.614245j
-0.669829+0.688597j
-0.593496+0.755272j
-0.510571+0.813529j
-0.421977+0.862718j
-0.328702+0.902299j
-0.231784+0.931827j
-0.132304+0.950978j
-0.0313679+0.959541j
0.0698992+0.957419j
0.17037+0.944644j
0.268928+0.921355j
0.364474+0.887814j
0.455947+0.844397j
0.542328+0.791587j
0.622657+0.729977j
0.696041+0.660254j
0.761665+0.58319j
0.818799+0.499652j
0.866809+0.410564j
0.905162+0.316922j
0.933433+0.219773j
0.951309+0.120189j
0.958593+0.0192901j
0.955205-0.0818097j
0.941186-0.181981j
0.916692-0.280104j
0.882-0.375099j
0.837496-0.465895j
0.783677-0.551492j
0.721145-0.63094j
0.650597-0.703341j
0.57282-0.767909j
0.488681-0.823913j
0.399117-0.870736j
0.305126-0.907865j
0.207755-0.934872j
0.10809-0.951477j
0.00723847-0.957483j
-0.0936753-0.952828j
-0.193529-0.937577j
-0.29121-0.911883j
-0.385632-0.876049j
-0.475746-0.830467j
-0.560547-0.775648j
-0.639095-0.712211j
-0.710514-0.64085j
-0.774012-0.562374j
-0.828883-0.477651j
-0.874518-0.387622j
-0.910411-0.2933j
-0.936163-0.195726j
-0.95149-0.0959928j
-0.956223+0.0047916j
-0.950312+0.105508j
-0.933823+0.205026j
-0.906944+0.30225j
-0.869973+0.396091j
-0.823325+0.485503j
-0.767521+0.569499j
-0.703184+0.647141j
-0.63103+0.717564j
-0.551865+0.779987j
-0.466572+0.833718j
-0.376099+0.87816j
-0.281457+0.912817j
-0.183698+0.93731j
-0.0839117+0.951364j
0.0167912+0.954825j
0.117289+0.947658j
0.216464+0.929944j
0.313212+0.901884j
0.406457+0.863786j
0.49516+0.816081j
0.578337+0.759303j
0.655061+0.69408j
0.724481+0.621144j
0.785823+0.541308j
0.838408+0.45546j
0.881652+0.364557j
0.915074+0.269611j
0.938304+0.171684j
0.951087+0.0718618j
0.95328-0.0287441j
0.944862-0.129011j
0.925928-0.227824j
0.896692-0.324084j
0.857479-0.41672j
0.808728-0.504699j
0.750985-0.587046j
0.684892-0.662846j
0.611187-0.731252j
0.530693-0.791505j
0.444305-0.84294j
0.352987-0.884983j
0.257757-0.917166j
0.159674-0.939135j
0.0598311-0.950647j
-0.0406599-0.951574j
-0.14068-0.941909j
-0.239117-0.921762j
-0.334875-0.891361j
-0.426889-0.851039j
-0.514134-0.801252j
-0.595641-0.742558j
-0.670503-0.675605j
-0.737888-0.601147j
-0.797049-0.52001j
-0.847326-0.433097j
-0.888163-0.341381j
-0.919107-0.245878j
-0.939814-0.14766j
-0.950057-0.047813j
-0.949722+0.0525507j
-0.938816+0.152307j
-0.917462+0.250355j
-0.885899+0.345596j
-0.844481+0.436973j
-0.79367+0.523473j
-0.734034+0.604126j
-0.666238+0.678046j
-0.591037+0.744403j
-0.509271+0.802458j
-0.42185+0.851579j
-0.32975+0.891205j
-0.233995+0.920906j
-0.135652+0.940355j
-0.0358167+0.949326j
0.0643996+0.947736j
0.163882+0.935592j
0.261522+0.913036j
0.356234+0.880326j
0.446964+0.837816j
0.532703+0.785992j
0.612497+0.725429j
0.685459+0.656797j
0.750779+0.580873j
0.80773+0.498492j
0.855681+0.410577j
0.894098+0.31811j
0.922556+0.222115j
0.940741+0.123669j
0.948451+0.02386j
0.945602-0.0761969j
0.932228-0.175384j
0.90848-0.272607j
0.874624-0.366773j
0.831038-0.456842j
0.77821-0.541812j
0.716729-0.620732j
0.647281-0.692734j
0.570641-0.757008j
0.487662-0.812843j
0.39927-0.859626j
0.306449-0.896827j
0.210233-0.924042j
0.111695-0.940966j
0.0119305-0.947411j
-0.0879488-0.943311j
-0.186831-0.92871j
-0.283617-0.903777j
-0.377228-0.868787j
-0.466624-0.824131j
-0.55081-0.770312j
-0.62885-0.707926j
-0.699876-0.637673j
-0.763099-0.560334j
-0.817817-0.47677j
-0.863422-0.387916j
-0.899408-0.294758j
-0.925376-0.198336j
-0.941039-0.099724j
-0.946225-1.99247e-05j
-0.940877+0.0996687j
-0.925057+0.19823j
-0.898943+0.294565j
-0.862827+0.387607j
-0.817113+0.476316j
-0.762312+0.559708j
-0.699036+0.636857j
-0.627989+0.7069j
-0.549965+0.769065j
-0.465832+0.822658j
-0.37653+0.867081j
-0.283052+0.90185j
-0.18644+0.926571j
-0.087769+0.940975j
0.0118611+0.944902j
0.111342+0.938309j
0.209565+0.921277j
0.305439+0.89399j
0.397896+0.856756j
0.485907+0.809996j
0.568495+0.754223j
0.64474+0.690068j
0.713795+0.618244j
0.774892+0.539546j
0.827354+0.454863j
0.870597+0.365127j
0.904141+0.271341j
0.927616+0.174559j
0.940762+0.0758437j
0.943433-0.0236969j
0.935602-0.122951j
0.917359-0.220827j
0.888908-0.316222j
0.850568-0.40808j
0.802766-0.495385j
0.746038-0.577153j
0.681015-0.652488j
0.608423-0.720545j
0.529073-0.780566j
0.443847-0.831895j
0.353695-0.873949j
0.259623-0.906269j
0.162677-0.928499j
0.0639384-0.940384j
-0.0354948-0.941805j
-0.134515-0.932739j
-0.232021-0.913293j
-0.326927-0.883687j
-0.418176-0.844244j
-0.504755-0.795416j
-0.5857-0.737741j
-0.660111-0.671863j
-0.727161-0.598523j
-0.786106-0.518528j
-0.836289-0.432778j
-0.877155-0.342226j
-0.90825-0.247879j
-0.929229-0.150792j
-0.939862-0.052042j
-0.94003+0.047269j
-0.929736+0.146037j
-0.909093+0.243163j
-0.878336+0.337561j
-0.837807+0.428189j
-0.787959+0.514034j
-0.729349+0.594141j
-0.662631+0.667622j
-0.588549+0.733656j
-0.507929+0.791515j
-0.42167+0.840551j
-0.330732+0.880222j
-0.236128+0.910093j
-0.138913+0.929822j
-0.0401685+0.9392j
0.0590055+0.938123j
0.157505+0.926602j
0.254235+0.904773j
0.348117+0.872872j
0.438108+0.831263j
0.523206+0.78041j
0.602466+0.720873j
0.675005+0.653329j
0.740019+0.578524j
0.796783+0.49729j
0.844669+0.410536j
0.883144+0.319227j
0.911782+0.224383j
0.930267+0.127056j
0.938393+0.028332j
0.936072-0.070687j
0.923332-0.168905j
0.900317-0.265226j
0.867285-0.358575j
0.824605-0.447916j
0.772754-0.532258j
0.71231-0.610661j
0.643948-0.682248j
0.568431-0.746232j
0.4866-0.8019j
0.399367-0.848627j
0.307704-0.885903j
0.212632-0.913311j
0.115211-0.930549j
0.0165239-0.937424j
-0.0823291-0.933862j
-0.180248-0.919911j
-0.276144-0.895719j
-0.368948-0.86156j
-0.45763-0.817819j
-0.541201-0.764982j
-0.618734-0.703641j
-0.689366-0.634475j
-0.752311-0.558262j
-0.806872-0.475848j
-0.852441-0.388149j
-0.888514-0.296149j
-0.91469-0.200866j
-0.930681-0.103366j
-0.936309-0.00473139j
-0.931513+0.0939394j
-0.91635+0.191544j
-0.890989+0.287002j
-0.855715+0.379247j
-0.810922+0.467256j
-0.757111+0.550048j
-0.694881+0.6267j
-0.624928+0.696365j
-0.548031+0.758266j
-0.465048+0.811715j
-0.376902+0.856121j
-0.284577+0.890989j
-0.1891+0.915933j
-0.0915352+0.930676j
0.00703119+0.935058j
0.105502+0.929033j
0.202781+0.912666j
0.297786+0.886141j
0.38946+0.849761j
0.476782+0.803925j
0.558782+0.74915j
0.634547+0.686048j
0.703236+0.615319j
0.764085+0.537753j
0.816419+0.454213j
0.859655+0.365636j
0.893315+0.273004j
0.917026+0.177346j
0.930525+0.0797347j
0.933664-0.0187484j
0.92641-0.117006j
0.908845-0.213944j
0.881167-0.30848j
0.843686-0.399567j
0.796821-0.486196j
0.741094-0.567391j
0.677128-0.642257j
0.605636-0.709963j
0.527416-0.769754j
0.443338-0.820965j
0.354341-0.863028j
0.261416-0.895482j
0.165597-0.917958j
0.0679519-0.93021j
-0.0304321-0.932111j
-0.12846-0.923635j
-0.225041-0.904879j
-0.319099-0.87605j
-0.409589-0.837481j
-0.495504-0.789595j
-0.575888-0.732924j
-0.649847-0.668111j
-0.71656-0.595871j
-0.775285-0.517009j
-0.825369-0.432406j
-0.866258-0.343007j
-0.897497-0.249807j
-0.91874-0.153838j
-0.929753-0.0561773j
-0.930414+0.0420925j
-0.920719+0.139877j
-0.900777+0.236086j
-0.870812+0.329652j
-0.831159+0.419528j
-0.782261+0.504724j
-0.724664+0.584283j
-0.659012+0.657323j
-0.586035+0.723038j
-0.506548+0.78069j
-0.421436+0.829643j
-0.331649+0.869351j
-0.238185+0.899377j
-0.142087+0.919387j
-0.0444244+0.929156j
0.0537157+0.928586j
0.151241+0.917677j
0.247065+0.896555j
0.340122+0.865458j
0.429377+0.824732j
0.513837+0.774836j
0.592562+0.71632j
0.664678+0.649844j
0.729383+0.576145j
0.785957+0.496045j
0.833773+0.41044j
0.872299+0.32028j
0.90111+0.226572j
0.919885+0.130357j
0.928417+0.0327081j
0.926614-0.0652857j
0.914497-0.162538j
0.892203-0.257961j
0.859982-0.350498j
0.818193-0.439117j
0.767306-0.522831j
0.707886-0.600713j
0.640597-0.671893j
0.56619-0.735582j
0.485493-0.791071j
0.399407-0.837746j
0.308891-0.875088j
0.214952-0.90268j
0.118637-0.920222j
0.0210188-0.927518j
-0.0768161-0.924487j
-0.173779-0.911166j
-0.268789-0.887706j
-0.360792-0.854369j
-0.448761-0.811527j
-0.53172-0.75966j
-0.608746-0.699348j
-0.678982-0.631259j
-0.741647-0.556156j
-0.796047-0.474879j
-0.841575-0.388328j
-0.877728-0.29747j
-0.904105-0.203315j
-0.920413-0.106917j
-0.926473-0.0093445j
-0.922219+0.0883169j
-0.9077+0.184974j
-0.883081+0.279557j
-0.848636+0.371013j
-0.80475+0.458322j
-0.751915+0.540512j
-0.69072+0.616672j
-0.621846+0.685957j
-0.546063+0.747591j
-0.464216+0.800893j
-0.377215+0.845273j
-0.286031+0.880234j
-0.191679+0.905392j
-0.0952098+0.920467j
0.00230195+0.925296j
0.099771+0.919822j
0.196112+0.904108j
0.290253+0.878339j
0.381147+0.842794j
0.467783+0.797875j
0.549196+0.744083j
0.624482+0.682017j
0.692803+0.612372j
0.753401+0.53592j
0.805601+0.45352j
0.848826+0.366086j
0.882595+0.274588j
0.906533+0.180055j
0.920377+0.0835314j
0.923973-0.0139031j
0.917285-0.111167j
0.900387-0.207175j
0.87347-0.30086j
0.836835-0.391183j
0.790891-0.477131j
0.736153-0.557754j
0.67323-0.632156j
0.602824-0.699507j
0.525721-0.759061j
0.44278-0.810153j
0.354925-0.852222j
0.263135-0.884794j
0.168432-0.907511j
0.0718717-0.920127j
-0.025472-0.922495j
-0.122515-0.914594j
-0.218177-0.896515j
-0.311393-0.868461j
-0.401127-0.830745j
-0.486379-0.783785j
-0.566203-0.728114j
-0.63971-0.664345j
-0.706084-0.593192j
-0.764586-0.515451j
-0.814567-0.431985j
-0.855472-0.343727j
-0.886847-0.251655j
-0.908346-0.156801j
-0.919729-0.0602193j
-0.920873+0.0370199j
-0.911767+0.133826j
-0.892513+0.229126j
-0.863327+0.32186j
-0.824537+0.410995j
-0.776576+0.495539j
-0.719979+0.57455j
-0.655378+0.647155j
-0.583493+0.712543j
-0.505126+0.769986j
-0.421151+0.81885j
-0.332502+0.85859j
-0.240167+0.888767j
-0.145176+0.909043j
-0.0485853+0.919199j
0.0485293+0.919123j
0.145087+0.908812j
0.240012+0.88839j
0.332249+0.858083j
0.420771+0.818228j
0.504594+0.769274j
0.582786+0.711764j
0.654477+0.646343j
0.718871+0.573739j
0.775251+0.49476j
0.822992+0.410291j
0.861564+0.321267j
0.890539+0.228683j
0.909596+0.133572j
0.918525+0.0369879j
0.917229-0.0599878j
0.905723-0.15628j
0.884137-0.250817j
0.852715-0.342542j
0.811806-0.430442j
0.761868-0.513532j
0.703459-0.590892j
0.637229-0.661663j
0.563919-0.725052j
0.484345-0.780365j
0.399393-0.826978j
0.310011-0.864377j
0.217194-0.892152j
0.121976-0.909987j
0.0254173-0.917692j
-0.0714074-0.915182j
-0.16742-0.902482j
-0.261552-0.879742j
-0.352756-0.847211j
-0.440017-0.805257j
-0.522365-0.754348j
-0.598884-0.695048j
-0.668723-0.628025j
-0.731106-0.554022j
-0.785339-0.473865j
-0.830822-0.388448j
-0.867048-0.298722j
-0.893617-0.205688j
-0.910234-0.110379j
-0.916716-0.0138586j
-0.912993+0.0827973j
-0.899108+0.178516j
-0.875218+0.272231j
-0.841589+0.362898j
-0.798599+0.44951j
-0.746727+0.531104j
-0.686552+0.606771j
-0.618745+0.67567j
-0.544063+0.737037j
-0.463339+0.790189j
-0.377471+0.834536j
-0.287416+0.869586j
-0.194178+0.894949j
-0.0987954+0.910348j
-0.00232957+0.915609j
0.0941451+0.910678j
0.189555+0.895613j
0.282838+0.870579j
0.372956+0.83586j
0.458908+0.791843j
0.539735+0.73902j
0.614541+0.67798j
0.682493+0.609403j
0.742837+0.534057j
0.794901+0.452778j
0.838108+0.366474j
0.871978+0.276107j
0.896136+0.182682j
0.910316+0.0872392j
0.91436-0.00915652j
0.908225-0.105434j
0.891982-0.200521j
0.865814-0.293358j
0.830013-0.382915j
0.784979-0.468192j
0.731216-0.548244j
0.669323-0.62218j
0.59999-0.689174j
0.523992-0.748489j
0.442174-0.799459j
0.35545-0.841522j
0.264784-0.874213j
0.171187-0.897162j
0.0757005-0.910126j
-0.0206113-0.912953j
-0.116676-0.905619j
-0.211426-0.888208j
-0.303805-0.860909j
-0.392786-0.824036j
-0.477379-0.777994j
-0.556643-0.723301j
-0.629698-0.660569j
-0.69573-0.590492j
-0.754006-0.513857j
-0.803879-0.431514j
-0.844795-0.344383j
-0.8763-0.253436j
-0.898045-0.15968j
-0.90979-0.0641673j
-0.911407+0.0320449j
-0.902877+0.127884j
-0.8843+0.222281j
-0.855882+0.314188j
-0.817943+0.40258j
-0.770905+0.486478j
-0.715295+0.564944j
-0.651732+0.637109j
-0.580927+0.702169j
-0.503667+0.759401j
-0.420815+0.808171j
-0.333293+0.847935j
-0.242076+0.878256j
-0.148181+0.898794j
-0.0526534+0.909323j
0.0434436+0.909731j
0.13904+0.900011j
0.233072+0.880275j
0.324494+0.850744j
0.412287+0.811748j
0.495475+0.763724j
0.573134+0.707207j
0.644399+0.642828j
0.70848+0.571307j
0.764662+0.493436j
0.812324+0.410088j
0.850935+0.322191j
0.880067+0.230722j
0.899398+0.136701j
0.908715+0.0411754j
0.907915-0.0547911j
0.897009-0.150133j
0.876121-0.243785j
0.845484-0.334706j
0.805442-0.421887j
0.756441-0.504356j
0.699029-0.581197j
0.633847-0.651554j
0.56162-0.714647j
0.483155-0.769774j
0.399326-0.816321j
0.311067-0.853775j
0.219361-0.88172j
0.12523-0.899844j
0.0297211-0.907948j
-0.0661013-0.905945j
-0.161171-0.893859j
-0.25443-0.871824j
-0.34484-0.84009j
-0.431396-0.799009j
-0.513134-0.749043j
-0.589146-0.690747j
-0.658587-0.624773j
-0.720684-0.551857j
-0.774749-0.47281j
-0.82018-0.388515j
-0.856474-0.299909j
-0.883227-0.207983j
-0.900145-0.113755j
-0.90704-0.0182786j
-0.903837+0.0773822j
-0.890574+0.172169j
-0.867401+0.265019j
-0.834576+0.354903j
-0.792468+0.440823j
-0.741545+0.521818j
-0.682378+0.596994j
-0.615625+0.665507j
-0.542032+0.726603j
-0.462418+0.7796j
-0.37767+0.823909j
-0.288734+0.859041j
-0.1966+0.884602j
-0.102293+0.900315j
-0.00686478+0.906001j
0.0886234+0.901602j
0.183108+0.88717j
0.275538+0.862862j
0.364885+0.828957j
0.450155+0.785829j
0.530398+0.733962j
0.604724+0.673935j
0.672306+0.606415j
0.732392+0.53216j
0.784315+0.45199j
0.827499+0.366808j
0.861464+0.277555j
0.885835+0.18523j
0.900341+0.0908596j
0.904823-0.00450878j
0.899232-0.0998047j
0.883633-0.193978j
0.858201-0.285973j
0.823221-0.374767j
0.779084-0.459378j
0.726283-0.538856j
0.665406-0.612326j
0.597134-0.678964j
0.522228-0.738033j
0.441522-0.788879j
0.355915-0.830932j
0.266362-0.86373j
0.17386-0.886908j
0.0794397-0.900209j
-0.0158485-0.903488j
-0.110943-0.896709j
-0.204786-0.87995j
-0.296333-0.8534j
-0.384566-0.817354j
-0.468501-0.772217j
-0.547207-0.718494j
-0.619808-0.65678j
-0.685497-0.587769j
-0.743544-0.512226j
-0.793305-0.430995j
-0.834226-0.344983j
-0.865853-0.255142j
-0.887838-0.162481j
-0.899936-0.0680249j
-0.902014+0.0271713j
-0.894052+0.122045j
-0.876139+0.215549j
-0.848477+0.306632j
-0.811375+0.394289j
-0.765248+0.47754j
-0.710611+0.555461j
-0.648074+0.627188j
-0.578335+0.691916j
-0.50217+0.748935j
-0.420429+0.797605j
-0.334022+0.837389j
-0.243912+0.867846j
-0.151104+0.888635j
-0.0566296+0.899533j
0.0384584+0.900412j
0.133101+0.891271j
0.226246+0.87221j
0.316857+0.843443j
0.403924+0.805294j
0.48648+0.758187j
0.563606+0.702651j
0.634445+0.6393j
0.69821+0.568847j
0.754191+0.492073j
0.801768+0.409835j
0.840412+0.323053j
0.869695+0.232685j
0.889292+0.139749j
0.898987+0.0452682j
0.898673-0.0496973j
0.888356-0.14409j
0.868153-0.236869j
0.83829-0.326987j
0.799102-0.413456j
0.751025-0.495304j
0.694598-0.571623j
0.630449-0.641571j
0.559293-0.704359j
0.481925-0.759301j
0.399206-0.805778j
0.312059-0.843278j
0.221453-0.871388j
0.128398-0.889788j
